Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2025-04-06 06:21:50.857,0 days 02:14:10.427000,1,100.03333315555518,0 days 00:00:29.099000,11029.7999744,276.1545448727273,7,99.0,False,0,pos,1985.7789131139828,0.34294022852900224,OnTrack,-1992.0,-483.0,878.0
2025-04-06 06:21:51.057,0 days 02:14:10.627000,1,100.58888871111061,0 days 00:00:29.299000,11109.7999744,277.9727266909091,7,99.0,False,0,pos,2001.279709409489,0.3456171864666945,OnTrack,-2138.0,-537.0,876.0
2025-04-06 06:21:51.060,0 days 02:14:10.630000,1,100.59722222222172,0 days 00:00:29.302000,11111.0,278.0,7,99.0,False,0,car,2001.5127777777782,0.345657436929098,OnTrack,-2140.8970276639,-538.2574941179055,875.9568896308373
2025-04-06 06:21:51.237,0 days 02:14:10.807000,1,101.03972206222161,0 days 00:00:29.479000,11172.9499776,279.32749952,7,99.0,False,0,pos,2015.2923625184535,0.3480371449161224,OnTrack,-2336.0,-628.0,873.0
2025-04-06 06:21:51.460,0 days 02:14:11.030000,1,101.59722222222149,0 days 00:00:29.702000,11251.0,281.0,7,99.0,False,0,car,2032.7350000000006,0.3510494551207312,OnTrack,-2445.4280856067503,-680.2744382577433,871.1195628738094
2025-04-06 06:21:51.597,0 days 02:14:11.167000,1,101.86361098666595,0 days 00:00:29.839000,11279.76998656,282.36999936,7,99.0,False,0,pos,2043.496869498933,0.3529080094446744,OnTrack,-2515.0,-726.0,870.0
2025-04-06 06:21:51.660,0 days 02:14:11.230000,1,101.9861111111104,0 days 00:00:29.902000,11293.0,283.0,7,99.0,False,0,car,2048.4572222222228,0.3537646528933863,OnTrack,-2565.0043227924634,-760.752787660307,869.2668471176701
2025-04-06 06:21:51.897,0 days 02:14:11.467000,1,102.31527768888829,0 days 00:00:30.139000,11382.413612218183,284.0772724363636,7,99.0,False,0,pos,2067.181162334315,0.3569982416169845,OnTrack,-2794.0,-928.0,866.0
2025-04-06 06:21:52.100,0 days 02:14:11.670000,1,102.59722222222172,0 days 00:00:30.342000,11459.0,285.0,7,99.0,False,0,car,2083.290555555556,0.35978030308227243,OnTrack,-2894.1617868012704,-1017.8231848255273,864.3164864646078
2025-04-06 06:21:52.317,0 days 02:14:11.887000,1,102.71777774222181,0 days 00:00:30.559000,11437.3000064,286.3562496,7,99.6781248,False,0,pos,2100.5761223917475,0.3627654874861904,OnTrack,-2958.0,-1101.0,863.0
2025-04-06 06:21:52.420,0 days 02:14:11.990000,1,102.77499999999964,0 days 00:00:30.662000,11427.0,287.0,7,100.0,False,0,car,2108.8016666666667,0.364186023284404,OnTrack,-3000.6217931409838,-1156.5289035292817,862.2159085337267
2025-04-06 06:21:52.620,0 days 02:14:12.190000,1,102.66388888888832,0 days 00:00:30.862000,11455.0,288.0,7,100.0,False,0,car,2124.8016666666667,0.36694919274915555,OnTrack,-3105.2616685860767,-1293.7616028983994,860.2284805035923
2025-04-06 06:21:52.638,0 days 02:14:12.208000,1,102.5538881066661,0 days 00:00:30.880000,11454.249994666667,288.0,7,100.0,False,0,pos,2126.2417832226974,0.36719789812998727,OnTrack,-3116.0,-1308.0,860.0
2025-04-06 06:21:52.860,0 days 02:14:12.430000,1,101.19722222222163,0 days 00:00:31.102000,11445.0,288.0,7,100.0,False,0,car,2144.001666666667,0.3702649961068574,OnTrack,-3259.0464851467627,-1499.4007597221237,856.701645722363
2025-04-06 06:21:52.918,0 days 02:14:12.488000,1,100.56888740193881,0 days 00:00:31.160000,11448.471329910637,288.0,7,99.85536125372349,False,0,pos,2148.644985352391,0.3710668883823264,OnTrack,-3290.0,-1541.0,856.0
2025-04-06 06:21:53.261,0 days 02:14:12.831000,1,96.85305555555533,0 days 00:00:31.503000,11469.0,288.0,7,99.0,False,0,car,2176.081666666667,0.3758051508836842,OnTrack,-3411.0858558434884,-1701.7436194294933,853.6910360177147
