Point_Index,VER_X,VER_Y,NOR_X,NOR_Y,Euclidean_Distance_m,VER_Track_Distance,NOR_Track_Distance,Track_Distance_Gap_m,VER_Speed,NOR_Speed,Distance_Leader
199,86.0,-855.0,380.0,-1400.0,619.2422789183568,1766.2282085083452,1707.9202288888355,58.30797961950975,242.13214262857142,233.41785691428572,VER
200,-111.0,-734.0,367.46289733481956,-1298.971002089839,740.350577313496,1781.140100697996,1718.5058333333338,62.634267364662264,242.92142902857142,234.0,VER
201,-127.26504686208823,-724.9312668479749,362.0,-1276.0,736.9240359350068,1782.6358333333335,1720.9019859496389,61.73384738369464,243.0,233.7687504,VER
202,-246.29969663334722,-670.4303549207868,336.5062739595015,-1199.1059332177624,786.867629558056,1801.8469444444447,1728.8613888888895,72.98555555555527,247.0,233.0,VER
203,-303.0,-646.0,305.0,-1129.0,776.5004829361022,1809.9633228006105,1736.4555737604378,73.50774904017271,247.58999936,233.48749973333332,VER
204,-354.3606682755802,-622.336401174953,265.78985440571097,-1060.208346645143,759.1564472569061,1815.6247222222225,1744.4613888888894,71.16333333333318,248.0,234.0,VER
205,-366.0,-617.0,259.0,-1050.0,760.3380826974275,1816.8716085971034,1745.5692191387325,71.30238945837095,248.22430070515654,234.1062512,VER
206,-520.0,-551.0,185.08259749903496,-953.0879579980913,811.6749320159278,1833.6427675735672,1754.9058333333337,78.7369342402335,251.21495550703162,235.0,VER
207,-561.5393383101133,-535.4298578757625,124.0,-889.0,771.3468932798145,1838.0947222222223,1761.2687686547602,76.8259535674622,252.0,235.69285851428572,VER
208,-651.0,-505.0,-5.124063929730568,-793.0766729517983,707.2085224978727,1847.8502807016632,1773.339166666667,74.51111403499613,254.05500288,237.0,VER
209,-803.0,-465.0,-112.70580972265343,-735.8147515149127,741.5164858374636,1863.6662455655269,1783.9613888888894,79.70485667663752,257.35499904,239.0,VER
210,-849.3696226753234,-455.5635144425145,-149.0,-717.0,747.5738387256633,1866.761388888889,1789.1056019048308,77.6557869840583,258.0,239.82499931428572,VER
211,-1046.0,-420.0,-200.47581996608727,-692.1156715523072,888.2331212730043,1878.0673963360352,1802.7836111111114,75.2837852249238,258.9812496,242.0,VER
212,-1188.9772740328126,-400.6913871576005,-262.0,-665.0,963.9221490327824,1889.8725000000002,1810.7530042658996,79.11949573410061,260.0,243.94999893333335,VER
213,-1338.0,-398.0,-384.8052420556858,-610.6922568646413,976.6361874836988,1911.7179655127543,1819.1836111111115,92.53435440164276,264.640628,246.0,VER
214,-1349.670044327287,-398.0478195271362,-501.0,-559.0,863.7976895879317,1913.4280555555558,1827.2368632687485,86.19119228680734,265.0,247.25357074285714,VER
215,-1517.0,-401.0,-575.2724787033812,-524.8911107414613,949.8419508993202,1935.7367726775287,1838.5502777777783,97.18649489975041,269.0500026181818,249.0,VER
216,-1621.2459360857088,-405.86538674459064,-658.0,-503.0,968.1311204986189,1946.5502777777779,1853.851360554147,92.69891722363081,271.0,252.87500342857143,VER
217,-1652.0,-409.0,-716.7755903488785,-489.5848076298256,938.6898356901628,1949.350482062556,1858.3058333333338,91.04464872922222,271.3083328,254.0,VER
218,-1848.6799026802646,-444.338423776983,-920.9463351728224,-444.5691766661474,927.7335962047412,1964.750277777778,1869.568333333334,95.18194444444384,273.0,255.0,VER
219,-1947.0,-468.0,-1020.0,-424.0,928.0436412152178,1973.6845681584666,1876.624396125582,97.06017203288457,274.0968744,257.1437528,VER
220,-2053.93385119973,-503.2739517219024,-1114.2007529556647,-410.2502078172426,944.3260627905117,1989.2836111111112,1892.8572222222226,96.4263888888886,276.0,262.0,VER
221,-2094.0,-519.0,-1149.0,-408.0,951.4967157063654,1995.2264596994373,1899.9596547596998,95.26680493973754,276.64166613333333,262.8083328,VER
222,-2265.0,-592.0,-1227.491077951042,-401.67505437418026,1054.821476961226,2013.8366598048476,1910.4572222222228,103.37943758262486,278.64166613333333,264.0,VER
