Point_Index,VER_Speed,NOR_Speed,Speed_Gap_kmh,Speed_Gap_Advantage,VER_Distance,NOR_Distance,Distance_Difference,VER_RPM,NOR_RPM,VER_nGear,NOR_nGear,VER_Throttle,NOR_Throttle,VER_Brake,NOR_Brake,VER_DRS,NOR_DRS
293,212.909545838136,189.6958304,23.213715438136006,VER,2561.164579828379,2526.999850098698,34.16472972968086,10975.547666155524,11666.500224,4,4,100.0,99.0,False,False,0,0
294,213.0,199.0,14.0,VER,2561.344444444444,2538.2619444444454,23.082499999998618,10979.0,10956.0,5,4,100.0,99.0,False,False,0,0
295,217.70999808,206.0,11.709998079999991,VER,2570.8709592692076,2549.7063888888897,21.164570380317855,11107.73994752,10902.0,5,5,100.0,99.0,False,False,0,0
296,219.0,208.9249984,10.075001600000007,VER,2573.511111111111,2556.5285927440086,16.98251836710233,11143.0,11048.83491968,5,5,100.0,99.0,False,False,0,0
297,224.0,211.0,13.0,VER,2585.9555555555553,2561.428611111112,24.526944444443416,11532.0,11153.0,5,5,100.0,99.0,False,False,0,0
298,227.53249856,216.9249984,10.60750016,VER,2595.971868286776,2575.7118663462606,20.260001940515394,11604.21997056,11492.699908266666,5,5,100.0,99.0,False,False,0,0
299,232.93249856,217.0,15.932498559999999,VER,2611.6465547309235,2575.8952777777786,35.75127695314495,11714.61997056,11497.0,5,5,100.0,99.0,False,False,0,0
300,233.0,223.0,10.0,VER,2611.844444444444,2588.2841666666673,23.56027777777672,11716.0,11746.0,5,5,100.0,99.0,False,False,0,0
301,240.0,223.4250048,16.57499519999999,VER,2630.511111111111,2589.3555603180766,41.15555079303431,10816.0,11700.18448256,5,5,100.0,99.0,False,False,0,0
302,242.156252,230.4250048,11.731247199999984,VER,2639.8380189533336,2607.4163017072005,32.421717246133085,10883.2750624,10945.58448256,5,5,100.0,99.0,False,False,0,0
303,245.0,233.0,12.0,VER,2652.288888888889,2614.173055555556,38.11583333333283,10972.0,10668.0,6,6,100.0,99.0,False,False,0,0
304,245.3843444576443,238.0,7.384344457644289,VER,2653.5316571108174,2624.750833333334,28.78082377748342,10990.192304328497,10855.0,6,6,100.0,99.0,False,False,0,0
305,251.0,238.890628,12.109372000000008,VER,2671.880833333333,2628.5557687540622,43.32506457927093,11256.0,10904.5189168,6,6,100.0,99.0,False,False,0,0
306,251.61071634285713,242.953124,8.657592342857129,VER,2675.8827882219175,2646.146181780965,29.736606440952528,11280.63222582857,11130.3936944,6,6,100.0,99.0,False,False,0,0
307,253.96785645714286,243.0,10.967856457142858,VER,2691.4227819945004,2646.350833333334,45.071948661166516,11375.70354377143,11133.0,6,6,100.0,99.0,False,False,0,0
308,254.0,247.0,7.0,VER,2691.6363888888886,2660.0730555555556,31.56333333333305,11377.0,11281.0,6,6,100.0,99.0,False,False,0,0
309,257.94999893333335,249.4624992,8.487499733333351,VER,2708.6212670093078,2673.741269448302,34.879997561005894,11681.149917866667,11382.783300266667,6,6,100.0,99.0,False,False,0,0
310,258.0,250.0,8.0,VER,2708.836388888889,2676.7397222222226,32.09666666666635,11685.0,11405.0,6,6,100.0,99.0,False,False,0,0
311,258.0,250.97000192,7.029998080000013,VER,2720.303055555555,2683.520145544267,36.782910011288095,11547.0,11455.9251008,6,6,100.0,99.0,False,False,0,0
312,258.40416746666665,252.0,6.4041674666666495,VER,2727.278117092834,2690.7397222222226,36.53839487061123,11572.4625504,11510.0,6,6,100.0,99.0,False,False,0,0
313,259.0,252.68500096,6.314999040000004,VER,2737.569722222222,2700.3652472031004,37.20447501912167,11610.0,11560.69007104,6,6,100.0,98.65749952,False,False,0,0
314,258.6437488,254.0,4.643748800000026,VER,2741.659848485276,2718.9619444444447,22.697904040831418,11551.5748032,11658.0,6,6,100.0,98.0,False,False,0,0
315,258.0,255.1804504572711,2.8195495427289075,VER,2749.036388888889,2730.1817338228357,18.85465506605351,11446.0,11611.56894868067,6,6,100.0,97.21303302848592,False,False,0,0
316,257.41500032,257.0,0.4150003199999901,VER,2757.402000938792,2747.4461111111113,9.955889827680494,11189.77014016,11540.0,6,6,41.500032000000004,96.0,False,False,0,0
317,257.0,255.46000128,1.5399987199999998,VER,2763.3141666666666,2752.859589725873,10.454576940793686,11008.0,11432.97008896,6,6,0.0,77.52001536,True,False,0,0
318,251.0,249.06000128,1.9399987200000055,VER,2777.2586111111113,2774.909735081875,2.3488760292361803,10525.0,10988.17008896,6,6,0.0,0.720015360000005,True,False,0,0
319,240.89581333333334,249.0,-8.104186666666664,NOR,2783.511113030062,2775.112777777778,8.398335252284141,10254.207797333333,10984.0,6,6,0.0,0.0,True,True,0,0
320,226.31250666666668,238.0,-11.687493333333322,NOR,2792.1402220457044,2788.3350000000005,3.8052220457038857,9863.375178666667,10593.0,6,6,0.0,0.0,True,True,0,0
321,226.0,230.5406312,-4.540631200000007,NOR,2792.325277777778,2793.069560131126,0.7442823533478986,9855.0,10579.2843864,6,6,0.0,0.0,True,True,0,0
322,218.0,207.0,11.0,VER,2804.436388888889,2806.7350000000006,2.298611111111768,10154.0,10536.0,6,6,0.0,0.0,True,True,0,0
323,192.32500693333333,203.3000064,-10.974999466666674,NOR,2816.5481708654625,2808.7013332514216,7.846837614040851,10715.558181688888,10458.3001344,6,6,0.0,0.0,True,True,0,0
324,179.0,187.3000064,-8.300006400000001,NOR,2822.336388888889,2816.970092378907,5.366296509982021,11007.0,10122.3001344,5,6,0.0,0.0,True,True,0,0
325,163.0,187.0,-24.0,NOR,2831.3919444444446,2817.1238888888893,14.268055555555293,10812.0,10116.0,4,5,0.0,0.0,True,True,0,0
326,155.5406312,177.0,-21.459368799999993,NOR,2834.4941481181977,2830.890555555556,3.603592562641552,10666.1813712,9423.0,4,4,0.0,0.0,True,True,0,0
327,132.0,168.6535808,-36.653580799999986,NOR,2843.1252777777777,2833.2875207387324,9.8377570390453,10206.0,9409.5643008,3,4,0.0,0.0,True,True,0,0
328,131.3624928,136.4392950857143,-5.07680228571428,NOR,2843.7122696743118,2841.3627038450136,2.3495658292981716,10177.5246784,9357.707157942858,3,4,0.0,0.0,True,True,0,0
329,127.6125024,136.0,-8.387497600000003,NOR,2847.145739325042,2841.468333333334,5.6774059917079285,10010.0251072,9357.0,3,4,0.0,0.0,True,True,0,0
330,120.0,123.0,-3.0,NOR,2853.791944444444,2848.301666666667,5.49027777777701,9670.0,8305.0,3,3,0.0,0.0,True,True,0,0
331,117.62143268571428,111.49500416000001,6.1264285257142745,VER,2854.914564829498,2853.744910164401,1.169654665096914,9529.928813714285,8924.499776,3,3,0.0,0.0,True,True,0,0
332,102.0,110.0,-8.0,NOR,2861.7252777777776,2854.4127777777785,7.3124999999990905,8610.0,9005.0,2,3,0.0,0.0,True,True,0,0
333,98.58750186666667,97.0,1.5875018666666705,VER,2864.8345054139227,2861.9572222222228,2.8772831916999166,8287.762676266666,8198.0,2,2,0.0,0.0,True,True,0,0
334,95.0,94.57500160000001,0.42499839999999267,VER,2868.0586111111106,2864.415842253731,3.642768857379451,7949.0,7961.9668224,2,2,0.0,0.0,True,True,0,0
335,93.84,90.5499968,3.290003200000001,VER,2871.103295662049,2868.355160192424,2.7481354696246854,7714.1,7570.199688533334,2,2,0.0,0.0,True,True,0,0
336,93.0,88.0,5.0,VER,2873.225277777777,2870.757222222223,2.4680555555542014,7544.0,7322.0,2,2,0.0,0.0,True,True,0,0
337,84.0,80.62856777142858,3.3714322285714218,VER,2876.9586111111103,2876.5096748101982,0.44893630091200976,7109.0,6750.714002285715,2,2,0.0,0.0,True,True,0,0
338,83.66666666666667,80.0,3.6666666666666714,VER,2877.3194510184862,2876.979444444445,0.34000657404112644,7064.6,6702.0,2,2,0.0,0.0,True,True,0,0
339,79.91666666666667,75.07054129674125,4.846125369925417,VER,2881.277262040956,2881.0703851443536,0.20687689660235264,6565.1,6138.398554927417,2,2,0.0,0.0,True,True,0,0
340,79.0,74.0,5.0,VER,2882.225277777777,2881.933333333334,0.2919444444432884,6443.0,6016.0,2,2,0.0,0.0,True,True,0,0
341,76.0,70.0,6.0,VER,2887.2919444444437,2886.6000000000004,0.6919444444433793,6071.0,5736.0,2,2,0.0,0.0,True,True,0,0
342,75.16,69.71666346666666,5.443336533333337,VER,2888.4494429574193,2886.919559107113,1.5298838503063052,6011.92,5731.395781333334,2,2,0.0,0.0,True,True,0,0
343,73.0,66.0,7.0,VER,2891.3474999999994,2891.0000000000005,0.347499999998945,5860.0,5671.0,2,2,0.0,0.0,True,False,0,0
344,72.29805026441444,65.11499904,7.1830512244144415,VER,2892.0409704850563,2894.193045801857,2.1520753168006195,5898.607235457206,5569.2248896,2,2,1.5041780048262052,0.8850009600000001,True,False,0,0
345,66.44846913453475,65.0,1.4484691345347471,VER,2897.502159524868,2894.6111111111118,2.89104841375638,6220.334197600589,5556.0,2,2,14.038994711711249,1.0,True,False,0,0
346,66.0,68.0,-2.0,NOR,2897.929166666666,2906.7000000000007,8.77083333333485,6245.0,6493.0,2,2,15.0,26.0,False,False,0,0
347,67.7124992,69.7125024,-2.000003200000009,NOR,2900.533076245837,2909.3798300708468,8.846753825009728,6245.0,6636.279367466666,2,2,14.429166933333333,28.283336533333333,False,False,0,0
348,69.0,71.0,-2.0,NOR,2902.529166666666,2911.4333333333343,8.904166666668516,6245.0,6744.0,2,2,14.0,30.0,False,False,0,0
349,70.26428525714286,73.140628,-2.8763427428571475,NOR,2905.990990406706,2914.2363726821513,8.245382275445536,6502.914192457143,6931.0908872,2,2,21.585711542857144,33.8531304,False,False,0,0
350,71.0,76.0,-5.0,NOR,2908.051388888888,2918.18888888889,10.137500000001637,6653.0,7181.0,2,2,26.0,39.0,False,False,0,0
351,72.67142765714286,79.031256,-6.359828342857142,NOR,2910.449602232023,2920.4278515418855,9.978249309862349,6835.185614628572,7403.4941904,2,2,26.417856914285714,40.8187536,False,False,0,0
352,75.0,85.281256,-10.281255999999999,NOR,2913.8847222222216,2925.2713074772205,11.386585254998863,7089.0,7862.2441904,2,2,27.0,44.5687536,False,False,0,0
353,75.9666688,86.0,-10.033331200000006,NOR,2915.1303861156784,2925.833333333334,10.702947217655492,7213.2169408,7915.0,2,2,28.9333376,45.0,False,False,0,0
354,78.96666453333333,89.0,-10.03333546666667,NOR,2919.105819269561,2929.7888888888897,10.683069619328762,7598.716392533333,8615.0,2,2,34.933329066666666,49.0,False,False,0,0
355,79.0,89.4250048,-10.425004799999996,NOR,2919.151388888888,2930.221575986025,11.070187097137023,7603.0,8655.9598376,2,2,35.0,49.265628,False,False,0,0
356,86.49030887362817,96.92499839999999,-10.434689526371827,NOR,2927.2944981399323,2938.326005480943,11.031507341010638,8284.618107500162,9378.7717208,2,2,43.42659748283169,53.953124,False,False,0,0
357,87.0,97.0,-10.0,NOR,2927.875555555555,2938.411111111112,10.535555555557039,8331.0,9386.0,2,2,44.0,54.0,False,False,0,0
358,93.0,103.27999744,-10.279997440000002,NOR,2932.008888888888,2942.967634224306,10.958745335417916,8986.0,10176.49467776,2,2,46.0,58.70999808,False,False,0,0
359,94.60416533333333,105.0,-10.395834666666673,NOR,2934.06407198513,2944.2444444444454,10.18037245931555,9139.999872,10393.0,2,2,47.604165333333334,60.0,False,False,0,0
360,98.0,112.0,-14.0,NOR,2938.5422222222214,2952.9244444444453,14.382222222223845,9466.0,11011.0,2,2,51.0,57.0,False,False,0,0
361,99.10999808,116.812496,-17.70249792,NOR,2939.5771303364904,2955.5503220627847,15.973191726294317,9565.8998272,11203.49984,2,2,54.14499456,62.454162133333334,False,False,0,0
362,104.0,127.0,-23.0,NOR,2944.3199999999993,2961.391111111112,17.071111111112714,10006.0,11611.0,2,2,68.0,74.0,False,False,0,0
363,137.1187472,128.4249984,8.693748800000009,VER,2973.448139706003,2963.4741067127206,9.974032993282435,11733.85235392,11439.109568,2,2,98.27999744,76.3156224,False,False,0,0
364,139.0,132.9249984,6.075001600000007,VER,2975.208888888888,2970.189518320091,5.019370568797058,11832.0,10896.297068,2,2,100.0,83.6281224,False,False,0,0
365,149.0,135.0,14.0,VER,2983.4866666666658,2973.391111111112,10.095555555553801,11920.0,10646.0,3,3,100.0,87.0,False,False,0,0
366,152.609372,141.5812464,11.02812560000001,VER,2986.856167086088,2978.034028493081,8.822138593006912,11860.0844248,11037.9497856,3,3,100.0,93.5812464,False,False,0,0
367,161.984372,144.0,17.984372000000008,VER,2996.0610953303685,2979.7911111111116,16.269984219256912,11704.4594248,11182.0,3,3,100.0,96.0,False,False,0,0
368,164.0,155.0,9.0,VER,2998.0644444444433,2988.402222222223,9.662222222220407,11671.0,10390.0,3,3,100.0,99.0,False,False,0,0
369,164.9249984,167.8843712,-2.9593728000000112,NOR,2999.791113196544,2998.724407033295,1.0667061632489094,11610.9907288,10465.2718528,3,3,100.0,99.0,False,False,0,0
370,169.4250048,174.0,-4.574995199999989,NOR,3008.262926118155,3003.8688888888896,4.39403722926545,11319.0528136,10501.0,3,4,100.0,99.0,False,False,0,0
371,172.0,182.8156224,-10.815622399999995,NOR,3013.353333333332,3015.055657594744,1.7023242614118317,11152.0,11181.1591744,4,4,100.0,99.0,False,False,0,0
372,183.8363741090909,187.0,-3.1636258909090884,NOR,3024.87175241798,3020.491111111112,4.380641306868256,11562.327635781818,11504.0,4,4,100.0,99.0,False,False,0,0
373,196.0,189.8291648,6.170835199999999,VER,3037.308888888888,3025.6690928832772,11.639796005610606,11984.0,11534.31248,4,4,100.0,99.0,False,False,0,0
374,200.09499776,194.0,6.0949977600000125,VER,3043.862338320116,3033.424444444445,10.437893875671307,11662.83517568,11579.0,4,4,100.0,99.0,False,False,0,0
375,203.0,195.99499776,7.00500224000001,VER,3048.586666666665,3036.563832899396,12.022833767269276,11435.0,11349.86025728,4,4,100.0,99.0,False,False,0,0
376,203.51000576,201.0,2.5100057600000127,VER,3049.56694253758,3044.591111111112,4.975831426468176,11423.90737472,10775.0,4,5,100.0,99.0,False,False,0,0
377,213.70999808,208.05249792,5.657500159999984,VER,3069.880326112044,3057.3276123436763,12.55271376836754,11202.05754176,11136.84739328,4,5,100.0,98.45750016,False,False,0,0
378,215.0,214.0,1.0,VER,3072.4755555555544,3068.3688888888896,4.106666666664751,11174.0,11442.0,4,5,100.0,98.0,False,False,0,0
379,217.5687536,215.9249984,1.6437552000000153,VER,3080.756905736498,3073.043190043718,7.71371569278017,11400.0503168,11536.3249216,4,5,100.0,98.0,False,False,0,0
380,218.0,220.0,-2.0,NOR,3082.1644444444432,3083.0355555555566,0.8711111111133505,11438.0,11736.0,5,5,100.0,98.0,False,False,0,0
381,226.0,223.44166293333333,2.5583370666666667,VER,3097.23111111111,3090.4085962129657,6.8225148981441635,11615.0,11082.5757088,5,5,100.0,98.0,False,False,0,0
382,226.3718792,227.0,-0.6281208000000049,NOR,3098.316419282015,3098.1688888888903,0.14753039312472538,11582.9652632,10407.0,5,5,100.0,98.0,False,False,0,0
383,229.85,235.9499968,-6.099996800000014,NOR,3108.55977726616,3121.63710497556,13.077327709399924,11283.35,10813.727632355556,5,5,100.0,98.0,False,False,0,0
384,233.0,236.0,-3.0,NOR,3117.942222222221,3121.76888888889,3.826666666669098,11012.0,10816.0,5,6,100.0,98.0,False,False,0,0
385,236.92,238.0,-1.0800000000000125,NOR,3130.8432883291553,3132.412777777779,1.569489448623699,10801.3,10944.0,5,6,100.0,98.0,False,False,0,0
386,237.0,241.41249813333334,-4.412498133333344,NOR,3131.1088888888876,3140.3393421883734,9.230453299485816,10797.0,11060.512436266667,5,6,100.0,98.0,False,False,0,0
387,241.0,245.0,-4.0,NOR,3141.819999999999,3148.746111111112,6.926111111113187,10927.0,11183.0,6,6,100.0,98.0,False,False,0,0
388,242.05555555555554,245.0,-2.944444444444457,NOR,3146.9687964173713,3153.9751249321007,7.0063285147293755,10967.955555555556,11270.1061776,6,6,100.0,98.0,False,False,0,0
389,246.0,245.0,1.0,VER,3166.4199999999987,3159.635000000001,6.784999999997581,11121.0,11364.0,6,6,100.0,98.0,False,False,0,0
390,246.425,249.4386402909091,-3.0136402909090805,NOR,3175.70702297402,3174.8239208406517,0.8831021333685385,11223.0,11499.62512,6,6,100.0,98.0,False,False,0,0
391,247.0,254.0,-7.0,NOR,3188.3755555555545,3190.6794444444454,2.303888888890924,11361.0,11639.0,6,6,100.0,98.0,False,False,0,0
392,248.575,254.2312496,-5.656249600000024,NOR,3190.894588046239,3193.2997691358723,2.4051810896335155,11383.725,11477.12528,6,6,100.0,98.0,False,False,0,0
393,254.0,255.0,-1.0,NOR,3199.6644444444432,3202.012777777779,2.3483333333356313,11462.0,10939.0,6,6,100.0,98.0,False,False,0,0
394,254.93593298078076,256.75499904,-1.8190660592192103,NOR,3203.663306768664,3210.367255307666,6.703948539001885,11487.27019048108,10603.21018368,6,6,100.0,98.0,False,False,0,0
395,259.2813361058342,258.0,1.2813361058342139,VER,3222.469022103825,3216.346111111112,6.122910992713059,11604.596074857523,10365.0,6,7,100.0,98.0,False,False,0,0
396,260.0,260.87291573333334,-0.8729157333333433,NOR,3225.592222222221,3230.7330362898983,5.140814067677184,11624.0,10486.072877333334,6,7,100.0,98.0,False,False,0,0
397,261.14166613333333,264.0812528,-2.9395866666666848,NOR,3235.5519288382498,3247.014864198294,11.462935360044412,11144.500224,10621.281368,6,7,100.0,98.0,False,False,0,0
398,262.0,265.0,-3.0,NOR,3243.058888888888,3251.6794444444454,8.62055555555753,10784.0,10660.0,6,7,100.0,98.0,False,False,0,0
399,264.0,267.0,-3.0,NOR,3257.7255555555544,3263.5461111111117,5.820555555557348,10633.0,10715.0,7,7,100.0,99.0,False,False,0,0
400,266.10714057142854,267.5285705142857,-1.4214299428571735,NOR,3266.49605921294,3266.3082158724474,0.1878433404926909,10671.771386514285,10738.257102628571,7,7,100.0,98.86785737142857,False,False,0,0
401,269.0,271.0,-2.0,NOR,3278.647777777777,3284.6238888888897,5.976111111112914,10725.0,10891.0,7,7,100.0,98.0,False,False,0,0
402,271.32740403186426,273.1107136,-1.783309568135735,NOR,3295.094937818664,3299.6005454670203,4.50560764835609,10815.768757242706,10954.321408,7,7,100.0,98.7035712,False,False,0,0
403,272.0,274.0,-2.0,NOR,3299.878888888888,3305.935000000001,6.056111111112841,10842.0,10981.0,7,7,100.0,99.0,False,False,0,0
404,274.65500288,274.80833493333336,-0.1533320533333722,NOR,3313.396706108262,3313.3537719585565,0.04293414970561571,10959.70512768,11022.629249066667,7,7,100.0,99.0,False,False,0,0
405,275.0,276.0,-1.0,NOR,3315.156666666666,3324.3350000000005,9.178333333334649,10975.0,11084.0,7,7,100.0,99.0,False,False,0,0
406,275.48500096,277.68214217142855,-2.1971412114285727,NOR,3322.5817561239237,3336.4763535317325,13.89459740780876,10989.06502784,11131.660694857143,7,7,100.0,99.0,False,False,0,0
407,276.0,279.0,-3.0,NOR,3330.4899999999993,3346.0350000000008,15.545000000001437,11004.0,11169.0,7,7,100.0,99.0,False,False,0,0
408,278.9624992,279.97000192,-1.0075027199999909,NOR,3348.8561262634944,3353.593982647999,4.737856384504539,11149.1624608,11235.44513152,7,7,100.0,99.0,False,False,0,0
409,279.0,281.0,-2.0,NOR,3349.089999999999,3361.646111111112,12.556111111113296,11151.0,11306.0,7,7,100.0,99.0,False,False,0,0
410,282.37000192,283.0,-0.6299980800000071,NOR,3375.5560994364578,3374.2238888888896,1.3322105475681383,11255.47005952,11319.0,7,7,100.0,99.0,False,False,0,0
411,283.0,283.36090219775,-0.36090219775002197,NOR,3380.5344444444436,3377.0694041976253,3.465040246818262,11275.0,11328.654133789812,7,7,100.0,99.0,False,False,0,0
412,284.4750016,285.16541318650013,-0.6904115865001472,NOR,3394.5617528924276,3391.3886948130657,3.1730580793619083,11298.1083584,11376.924802738878,7,7,100.0,99.0,False,False,0,0
413,285.14166826666667,287.0,-1.8583317333333298,NOR,3400.922668268693,3406.0330555555565,5.110387286863443,11308.552802844444,11426.0,7,7,100.0,99.0,False,False,0,0
414,286.0,288.6928566857143,-2.6928566857142755,NOR,3409.1344444444435,3425.053696956651,15.91925251220755,11322.0,11523.33925942857,7,7,100.0,99.0,False,False,0,0
415,287.77000192,289.0,-1.229998079999973,NOR,3423.294452732797,3428.510833333334,5.216380600537377,11410.500096,11541.0,7,7,100.0,99.0,False,False,0,0
416,288.0,289.63214262857144,-1.6321426285714438,NOR,3425.134444444443,3442.7603331445325,17.62588870008949,11422.0,11551.114282057142,7,7,100.0,99.0,False,False,0,0
417,288.0,290.0,-2.0,NOR,3437.6939205523263,3451.06638888889,13.372468336563543,11479.8937264,11557.0,7,7,100.0,99.0,False,False,0,0
418,288.0,290.4178569142857,-2.4178569142857214,NOR,3437.934444444443,3460.513816350668,22.57937190622488,11481.0,11596.278549942857,7,7,100.0,99.0,False,False,0,0
419,289.8357156571429,291.0,-1.1642843428571155,NOR,3458.632493527665,3473.699722222223,15.067228694558253,11480.082142171428,11651.0,7,7,100.0,99.0,False,False,0,0
420,290.0,292.0,-2.0,NOR,3460.489999999999,3489.9219444444448,29.43194444444589,11480.0,11679.0,7,7,100.0,98.0,False,False,0,0
421,290.88500096,292.0472220444444,-1.1622210844444112,NOR,3474.7977356818415,3491.3031464101073,16.505410728265815,11492.39001344,11680.18055111111,7,7,100.0,98.0,False,False,0,0
422,291.0,293.0,-2.0,NOR,3476.6566666666654,3519.2219444444445,42.5652777777791,11494.0,11704.0,7,7,100.0,98.0,False,False,0,0
423,291.0,293.0,-2.0,NOR,3492.580374060457,3522.23286364087,29.652489580413203,11527.48998912,11477.375392,7,7,100.0,98.0,False,False,0,0
424,291.0,293.0,-2.0,NOR,3492.8233333333324,3532.244166666667,39.420833333334485,11528.0,10724.0,7,7,100.0,98.0,False,False,0,0
425,291.4409099636364,293.68499968,-2.2440897163635896,NOR,3500.6897388786488,3543.4218870862064,42.73214820755766,11529.984094836364,10501.375104,7,7,100.0,98.68499968,False,False,0,0
426,292.71363723636364,294.0,-1.2863627636363617,NOR,3523.4944695874347,3548.5775000000003,25.083030412565677,11535.711367563636,10399.0,7,8,100.0,99.0,False,False,0,0
427,293.0,296.0,-3.0,NOR,3528.6344444444435,3578.1775000000002,49.54305555555675,11537.0,10411.0,7,8,100.0,99.0,False,False,0,0
428,293.4916672,295.8937504,-2.4020831999999928,NOR,3543.0873096345167,3579.5717694197965,36.484459785279796,11599.9334016,10414.187488,7,8,100.0,99.0,False,False,0,0
429,294.0,295.0,-1.0,NOR,3558.0344444444436,3591.288611111111,33.254166666667516,11665.0,10441.0,7,8,100.0,99.0,False,False,0,0
430,294.0,295.2374992,-1.237499200000002,NOR,3561.0552793651177,3594.4082148622583,33.35293549714061,11651.3562736,10436.7250144,7,8,100.0,99.0,False,False,0,0
431,294.0,296.0,-2.0,NOR,3571.1011111111106,3604.444166666667,33.343055555556475,11606.0,10423.0,7,8,100.0,99.0,False,False,0,0
432,294.9892854857143,296.63571474285715,-1.64642925714287,NOR,3593.7995896496636,3619.1206290963605,25.321039446696886,11618.860711314286,10449.064304457142,7,8,100.0,99.0,False,False,0,0
433,295.0,297.0,-2.0,NOR,3594.0455555555545,3627.5441666666666,33.49861111111204,11619.0,10464.0,7,8,100.0,99.0,False,False,0,0
434,295.0,297.22222254472166,-2.22222254472166,NOR,3605.2753510383022,3635.6448628008493,30.369511762547063,11632.7000192,10475.777794870246,7,8,100.0,99.0,False,False,0,0
435,295.0,297.58503438875783,-2.5850343887578333,NOR,3610.4344444444437,3648.8860438567062,38.45159941226257,11639.0,10495.006822604164,7,8,100.0,99.0,False,False,0,0
436,294.6777777777778,298.0,-3.3222222222221944,NOR,3619.922015911791,3664.0491666666667,44.127150754875856,11608.066666666668,10517.0,7,8,100.0,99.0,False,False,0,0
437,294.0111111111111,297.51499904,-3.5038879288889007,NOR,3639.5084029873906,3672.0936177564026,32.585214769012055,11544.066666666668,10448.37236416,7,8,100.0,85.41997312,False,False,0,0
438,294.0,296.0,-2.0,NOR,3639.8344444444438,3696.9380555555554,57.103611111111604,11543.0,10234.0,7,8,100.0,43.0,False,False,0,0
439,293.0,287.2250048,5.774995199999978,VER,3656.1122222222216,3706.1864590125965,50.074236790374925,11589.0,10238.09499776,7,8,100.0,17.84501376,False,False,0,0
440,291.525,281.0,10.524999999999977,VER,3675.2075385165144,3712.5491666666667,37.341628150152246,11456.25,10241.0,7,8,100.0,0.0,False,True,0,0
441,291.0,272.2250048,18.774995199999978,VER,3681.9788888888884,3721.1638701606876,39.18498127179919,11409.0,10183.5969064,7,8,100.0,0.0,False,True,0,0
442,289.0,257.0,32.0,VER,3704.456666666666,3735.393611111111,30.93694444444509,11193.0,10084.0,7,7,100.0,0.0,False,True,0,0
443,286.1,255.265628,30.83437200000003,VER,3713.705854058045,3737.9417120059165,24.23585794787141,10985.94,10164.93736,7,7,44.9,0.0,False,True,0,0
444,284.0,246.828116,37.171884000000006,VER,3720.2344444444434,3750.1407656051865,29.90632116074312,10836.0,10558.68792,7,7,5.0,0.0,True,True,0,0
445,274.8530486932075,242.0,32.853048693207484,VER,3728.8641481030136,3756.904722222222,28.040574119208486,10535.397918417682,10784.0,7,6,3.7526884581646547,0.0,True,True,0,0
446,262.0,241.19721315555554,20.802786844444455,VER,3740.5394444444437,3758.0036303586485,17.46418591420479,10113.0,10827.492157866667,7,6,2.0,0.0,True,True,0,0
447,255.1312528,228.91944746666667,26.21180533333333,VER,3751.6645775904994,3774.276446899138,22.61186930863869,10960.7996544,11492.6581696,7,6,2.9812496,0.0,True,True,0,0
448,255.0,225.0,30.0,VER,3751.8727777777767,3779.404722222222,27.531944444445344,10977.0,11705.0,7,6,3.0,0.0,True,False,0,0
449,246.3812528,222.4312464,23.950006400000007,VER,3765.073666620368,3787.8629670344367,22.789300414068748,10846.077125866666,11507.2059728,7,6,3.8208330666666668,0.0,True,False,0,0
450,235.8375056,222.0,13.837505599999986,VER,3780.40993877661,3789.2713888888884,8.861450112278362,10685.912585066666,11474.0,7,5,4.824999466666666,0.0,True,False,0,0
451,234.0,217.0750016,16.924998399999993,VER,3783.072777777777,3801.1482801174448,18.075502339667764,10658.0,11196.23009024,6,5,5.0,4.9249984,False,False,0,0
452,230.44887468510717,217.0,13.448874685107171,VER,3794.337689342148,3801.326944444444,6.989255102295829,10816.912857841453,11192.0,6,5,12.99003195850884,5.0,False,False,0,0
453,226.45884911063925,212.0,14.45884911063925,VER,3806.832295152794,3815.4602777777777,8.627982624983815,10995.466502298894,11274.0,6,5,21.967589501061667,41.0,False,False,0,0
454,226.0,211.23000064,14.769999360000014,VER,3808.2466666666655,3819.963587957217,11.716921290551454,11016.0,11214.3250496,5,5,23.0,40.61500032,False,False,0,0
455,218.3821449142857,210.83000064,7.552144274285695,VER,3822.564794717291,3822.2989804128038,0.26581430448732135,10940.667877485714,11183.3250496,5,5,47.546421942857144,40.41500032,False,False,0,0
456,217.0,210.0,7.0,VER,3825.1244444444433,3827.1269444444442,2.002500000000964,10927.0,11119.0,5,5,52.0,40.0,False,False,0,0
457,214.553568,208.0375008,6.516067200000009,VER,3833.214487238249,3836.187159360415,2.972672122165932,10904.0035392,10967.8875616,5,5,54.446432,14.487510399999998,False,False,0,0
458,213.8392822857143,207.0,6.83928228571429,VER,3835.5620525153413,3840.9269444444444,5.364891929103123,10897.289253485715,10888.0,5,5,55.16071771428572,1.0,False,True,0,0
459,212.0,204.97916266666667,7.020837333333333,VER,3841.6133333333323,3846.415551299905,4.802217966572698,10880.0,10677.0245824,5,5,57.0,0.5958325333333333,False,True,0,0
460,212.0,202.0,10.0,VER,3854.3899463478638,3854.393611111111,0.003664763247343217,10769.949902628572,10366.0,5,5,43.82498834285714,0.0,False,True,0,0
461,212.0,200.218744,11.781256000000013,VER,3858.1022222222214,3857.5299087122385,0.5723135099829051,10738.0,10615.37584,5,5,40.0,0.0,False,True,0,0
