Point_Index,VER_X,VER_Y,NOR_X,NOR_Y,Euclidean_Distance_m,VER_Track_Distance,NOR_Track_Distance,Track_Distance_Gap_m,Distance_Leader,VER_Speed,NOR_Speed
238,-3423.380398308786,-1716.6999793567218,-2958.0,-1101.0,771.7936121204372,2170.1613888888887,2100.5761223917475,69.58526649714122,VER,292.0,286.3562496
239,-3432.0,-1728.0,-3000.6217931409833,-1156.5289035292817,716.0072425990854,2171.459639749245,2108.8016666666667,62.65797308257834,VER,292.0,287.0
240,-3584.6414284502084,-1922.834588958911,-3105.261668586077,-1293.7616028983994,790.9094612902799,2199.280277777778,2124.8016666666667,74.47861111111115,VER,292.0,288.0
241,-3602.0,-1944.0,-3116.0,-1308.0,800.4323831530056,2202.2796660908643,2126.2417832226974,76.03788286816689,VER,291.7687504,288.0
242,-3664.2747137044144,-2018.6142266622396,-3259.0464851467627,-1499.4007597221237,658.6292898679402,2212.2136111111113,2144.001666666667,68.21194444444427,VER,291.0,288.0
243,-3736.0,-2104.0,-3290.0,-1541.0,718.2513487630914,2223.0929733452404,2148.644985352391,74.44798799284945,VER,286.2906272,288.0
244,-3825.76888932547,-2211.5220534211085,-3411.0858558434884,-1701.7436194294933,657.1423514131179,2237.1025,2176.081666666667,61.02083333333303,VER,280.0,288.0
245,-3834.0,-2221.0,-3445.0,-1745.0,614.7332754943399,2238.3590095158193,2180.6180971233266,57.740912392492646,VER,278.67188,287.6437488
246,-3931.0,-2322.0,-3634.0,-1983.0,450.6994564008259,2252.6021804695956,2199.6336334359844,52.96854703361123,VER,263.04688,286.1437488
247,-3981.566263319498,-2360.4113773362865,-3700.9933006407423,-2063.6151162989113,408.4228298615298,2259.7691666666665,2214.081666666667,45.687499999999545,VER,255.0,285.0
248,-4012.0,-2378.0,-3738.9606804909954,-2106.8598188579726,384.79535837594466,2263.7230347058035,2226.6150000000002,37.10803470580322,VER,253.5750016,282.0
249,-4139.0,-2423.0,-3745.0,-2114.0,500.71648664688485,2277.492407640346,2227.9171869311454,49.575220709200494,VER,248.5750016,280.7249856
250,-4155.062630906697,-2426.814150246576,-3810.904443674399,-2193.193959475813,415.96063680928955,2279.0580555555553,2238.615,40.443055555555475,VER,248.0,270.0
251,-4299.0,-2452.0,-3871.0,-2262.0,468.277695390246,2292.375650416796,2247.120469858943,45.25518055785278,VER,244.2875024,264.1500032
252,-4383.2709553724235,-2466.356336792667,-3910.6478360356286,-2303.133601662232,500.01427399135554,2300.569166666666,2253.0594444444446,47.509722222221626,VER,242.0,260.0
253,-4462.0,-2480.0,-3938.0,-2328.0,545.6005865099487,2308.5532871507135,2257.103898923469,51.449388227244526,VER,242.97925230984293,259.1579517090909
254,-4515.0,-2489.0,-4464.0,-2480.0,51.78802950489621,2313.9852762301352,2311.865176007882,2.1201002222533134,VER,243.64315290108624,247.33976989090908
255,-4543.847045935833,-2493.7726769331125,-4485.032133319555,-2483.5073471735445,59.70402784681354,2316.9036111111104,2313.4372222222223,3.4663888888881047,VER,244.0,247.0
256,-4651.0,-2511.0,-4638.9852520337545,-2509.339328403399,12.128973528050832,2327.550764288994,2324.415,3.135764288993869,VER,242.18846227692308,247.0
257,-4787.0,-2533.0,-4715.0,-2522.0,72.83543093852057,2340.978904883728,2331.1312715395743,9.847633344153564,VER,239.88076996923076,247.0
258,-4894.36406200503,-2549.9046848784737,-4813.335091760568,-2537.5867604898463,81.95990043992201,2351.2813888888886,2346.3705555555557,4.910833333332903,VER,238.0,247.0
259,-4929.0,-2555.0,-4850.0,-2543.0,79.90619500389191,2354.7254519953585,2351.360612835974,3.364839159384701,VER,231.89283657142857,240.07000576
260,-5049.601006348809,-2569.048456564044,-4927.000185647876,-2554.1244589535127,123.50581743878145,2367.4591666666665,2359.0927777777783,8.366388888888196,VER,208.0,229.0
261,-5099.0,-2571.0,-4964.0,-2559.0,135.5322839769182,2371.6162079484925,2362.6190211107787,8.997186837713798,VER,200.68500608,225.41508370713612
262,-5194.375614982096,-2570.5833797265495,-5026.045584502401,-2565.9952984199977,168.39254630585802,2377.9591666666665,2368.7652777777785,9.193888888888068,VER,189.0,219.0
263,-5283.0,-2567.0,-5093.0,-2571.0,190.04210059878838,2383.5746201229713,2375.4282289189473,8.146391204023985,VER,180.2250048,206.61001344
264,-5385.846514471177,-2555.276893692795,-5137.806461806773,-2572.2968436862516,248.62330225371122,2392.625833333333,2379.765277777778,12.860555555555038,VER,165.0,198.0
265,-5441.315616491009,-2540.621001278982,-5238.0,-2570.0,205.42727539197062,2401.1813888888887,2389.2594370349093,11.921951853979408,VER,154.0,176.65834026666667
266,-5454.0,-2537.0,-5257.949857319003,-2569.0630755891275,198.65472373309768,2403.538085481944,2391.2319444444447,12.306141037499401,VER,151.71999232,172.0
267,-5480.545632878311,-2528.6516449152077,-5340.0,-2561.0,144.22028636033428,2409.2924999999996,2399.1216686820717,10.170831317927878,VER,146.0,161.38000384
268,-5497.0,-2521.0,-5352.239038793953,-2558.8504490810647,149.62751212573468,2412.309790749156,2400.120833333334,12.188957415822188,VER,144.4250013090909,160.0
269,-5593.0,-2455.0,-5445.9923349123255,-2537.1602722861016,168.40891881565008,2424.4156040536636,2406.9208333333336,17.494770720330052,VER,137.87954676363637,153.0
270,-5604.008106765898,-2444.543767090538,-5482.0,-2527.0,147.25830524020813,2426.036944444444,2410.119948888472,15.91699555597188,VER,137.0,151.0750016
271,-5633.0,-2409.0,-5517.450278040149,-2514.1708909038616,156.24549445827498,2430.4595501086,2415.1430555555557,15.316494553044322,VER,136.58214308571428,148.0
272,-5684.957900541033,-2319.4737540007027,-5549.0,-2492.0,219.6584992167058,2436.6147222222216,2422.1901548242463,14.424567397975352,VER,136.0,143.5750016
273,-5700.0,-2291.0,-5554.614003616798,-2487.5422636177095,244.47075353160267,2438.753627202914,2423.0875,15.666127202913685,VER,135.84166613333332,143.0
274,-5727.405349818608,-2220.3205800082856,-5600.941835472469,-2447.4912956146677,259.9991432483801,2450.114722222222,2429.2208333333338,20.89388888888834,VER,135.0,138.0
275,-5732.0,-2197.0,-5611.0,-2437.0,268.7768591229535,2453.825861457246,2430.62255007159,23.20331138565598,VER,136.515628,137.5375008
276,-5749.400588687581,-2112.908619627802,-5652.0,-2382.0,286.1765987415851,2462.5591666666664,2437.3686543243957,25.190512342270722,VER,140.0,135.2875008
277,-5756.0,-2072.0,-5656.643003211667,-2374.615142023119,318.508613686458,2466.470220955176,2438.2208333333338,28.24938762184229,VER,142.77143405714287,135.0
278,-5764.0,-1997.0,-5692.0,-2309.0,320.199937539032,2473.9428495017946,2445.4253563841667,28.517493117627964,VER,147.9142838857143,133.52250048
279,-5764.134361873028,-1995.7233388601744,-5719.744135969324,-2239.064829563332,247.3571774851434,2474.0702777777774,2452.8875000000003,21.18277777777712,VER,148.0,132.0
280,-5772.0,-1927.0,-5724.0,-2226.0,302.82833420933383,2480.8764091713538,2454.2760156420622,26.600393529291523,VER,155.06499712,132.7194432
281,-5774.34911451131,-1907.5252309377624,-5746.0,-2138.0,232.21173843685665,2482.7924999999996,2463.5006414777245,19.291858522275106,VER,157.0,137.38610986666666
282,-5781.0,-1855.0,-5751.147051000417,-2105.6857359184387,252.45699981767362,2488.1253699360514,2466.7875000000004,21.337869936050993,VER,162.26499712,139.0
283,-5785.795642049792,-1821.0777704934003,-5758.0,-2051.0,231.59626365346588,2492.0147222222217,2472.3258389827206,19.688883239501138,VER,166.0,143.18610915555556
284,-5802.0,-1733.0,-5760.0,-2035.0,304.9065430586887,2500.547053199671,2473.9694286825593,26.57762451711187,VER,173.92,144.40833137777778
285,-5805.802913474742,-1715.0259258358162,-5768.299219837799,-1958.3835651092654,246.23051725803592,2501.736944444444,2481.7875000000004,19.949444444443543,VER,175.0,150.0
286,-5835.0,-1583.0,-5772.0,-1925.0,347.75422355450985,2509.621960134351,2485.242094601398,24.379865532952863,VER,181.24,153.8499968
287,-5841.255040595602,-1554.9037243433854,-5781.0,-1854.0,305.10531301312204,2511.903611111111,2492.7139115768655,19.189699534245392,VER,183.0,161.84999679999999
288,-5853.68359561558,-1498.8237842349247,-5789.685847569533,-1797.3387340229283,305.2980298035015,2520.3924999999995,2498.5875000000005,21.804999999998927,VER,191.0,168.0
289,-5865.0,-1447.0,-5796.0,-1762.0,322.4686031228467,2529.849788634463,2502.3489059219314,27.50088271253162,VER,193.64,170.59999573333334
290,-5867.231984580929,-1436.7673386416247,-5811.473635388024,-1689.847948464209,259.1501274799782,2531.1702777777773,2510.320833333334,20.84944444444318,VER,194.0,176.0
291,-5906.0,-1259.0,-5819.0,-1656.0,406.4209640262175,2549.3356964217005,2513.2627552555077,36.07294116619278,VER,206.8375,178.47687435772227
292,-5906.463360867993,-1256.8781203011615,-5857.97906246532,-1477.5862775360563,225.97083409507195,2549.5702777777774,2524.9952777777785,24.57499999999891,VER,207.0,188.0
293,-5931.0,-1144.0,-5864.0,-1450.0,313.2491021535417,2561.164579828379,2526.999850098698,34.16472972968086,VER,212.909545838136,189.6958304
294,-5931.53697769976,-1141.5052523208046,-5889.628821807741,-1333.2507895856513,196.27186398272815,2561.344444444444,2538.2619444444454,23.082499999998618,VER,213.0,199.0
295,-5964.0,-990.0,-5905.775607730836,-1260.0405313920546,276.2462098375591,2570.8709592692076,2549.7063888888897,21.164570380317855,VER,217.70999808,206.0
296,-5970.616711427944,-959.0246291711496,-5915.0,-1217.0,263.90246407402503,2573.511111111111,2556.5285927440086,16.98251836710233,VER,219.0,208.9249984
297,-5982.766688620397,-901.5723676819365,-5921.575609822695,-1185.7298385447843,290.6713201738294,2585.9555555555553,2561.428611111112,24.526944444443416,VER,224.0,211.0
298,-5998.0,-830.0,-5943.0,-1084.0,259.88651369395836,2595.971868286776,2575.711866346261,20.26000194051494,VER,227.53249856,216.9249984
299,-6047.0,-602.0,-5943.335639813008,-1082.4517003571568,491.50802226317893,2611.6465547309235,2575.8952777777786,35.75127695314495,VER,232.93249856,217.0
300,-6047.509743040048,-599.6644720347135,-5969.492438262425,-963.4560159717943,372.06314959276676,2611.844444444444,2588.2841666666673,23.56027777777672,VER,233.0,223.0
301,-6073.636577891213,-485.2025732664689,-5972.0,-952.0,477.7340594624618,2630.511111111111,2589.3555603180766,41.15555079303431,VER,240.0,223.4250048
302,-6090.0,-406.0,-6015.0,-753.0,355.0126758300329,2639.8380189533336,2607.4163017072005,32.421717246133085,VER,242.156252,230.4250048
303,-6124.038965081336,-233.79236728432917,-6026.904139098571,-696.9911839862972,473.27404134687686,2652.288888888889,2614.173055555556,38.11583333333283,VER,245.0,233.0
304,-6127.0,-219.0,-6043.997147031391,-616.0577843361332,405.6406756020009,2653.5316571108174,2624.750833333334,28.78082377748342,VER,245.3843444576443,238.0
305,-6154.985592874435,-85.36220361005878,-6053.0,-574.0,499.1672637651307,2671.880833333333,2628.5557687540622,43.32506457927093,VER,251.0,238.890628
306,-6161.0,-55.0,-6107.0,-323.0,273.38617375427015,2675.8827882219175,2646.146181780965,29.736606440952528,VER,251.61071634285713,242.953124
307,-6189.0,97.0,-6107.500180316137,-320.64411083504297,425.5218254375395,2691.4227819945004,2646.350833333334,45.071948661166516,VER,253.96785645714286,243.0
308,-6189.376445214029,99.15124218990059,-6128.7964463400185,-217.06400427421377,321.9658652092419,2691.6363888888886,2660.0730555555556,31.56333333333305,VER,254.0,247.0
309,-6216.0,266.0,-6145.0,-134.0,406.252384608386,2708.6212670093078,2673.741269448302,34.879997561005894,VER,257.94999893333335,249.4624992
310,-6216.285740370242,268.1161987612127,-6150.233872082376,-107.7630032712884,381.6386036879751,2708.836388888889,2676.7397222222226,32.09666666666635,VER,258.0,250.0
311,-6229.368185438858,381.7002785472622,-6164.0,-38.0,424.76031297688155,2720.303055555555,2683.5201455442666,36.78291001128855,VER,258.0,250.97000192
312,-6234.0,449.0,-6180.8978539592445,51.895754818817366,400.6390138953651,2727.278117092834,2690.7397222222226,36.53839487061123,VER,258.40416746666665,252.0
313,-6234.616029193764,545.7068250731827,-6203.0,182.0,365.0783859759376,2737.569722222222,2700.3652472031,37.20447501912213,VER,259.0,252.68500096
314,-6231.0,590.0,-6228.360638185403,404.39947408987206,185.61929169379033,2741.659848485276,2718.9619444444447,22.697904040831418,VER,258.6437488,254.0
315,-6217.3597999413305,683.9186155465742,-6235.0,502.0,182.77187787100112,2749.036388888889,2730.1817338228357,18.85465506605351,VER,258.0,255.1804504572711
316,-6198.0,787.0,-6233.092798725665,596.5981748673466,193.60877959494894,2757.4020009387914,2747.4461111111113,9.95588982768004,VER,257.41500032,257.0
317,-6187.0108949410715,839.4947615353258,-6225.0,642.0,201.1152727593643,2763.3141666666666,2752.859589725873,10.454576940793686,VER,257.0,255.46000128
318,-6161.457661538858,921.6112421887833,-6157.0,925.0,5.599502290212422,2777.2586111111113,2774.909735081875,2.3488760292361803,VER,251.0,249.06000128
319,-6131.0,996.0,-6156.451495834393,926.941161086696,73.59960510941497,2783.511113030062,2775.112777777778,8.398335252284141,VER,240.89581333333334,249.0
320,-6067.0,1146.0,-6128.089939561802,1007.5145356906478,151.3611725002203,2792.1402220457044,2788.3350000000005,3.8052220457038857,VER,226.31250666666668,238.0
321,-6065.744528016868,1148.8849512543939,-6115.0,1037.0,122.24706064965007,2792.325277777778,2793.069560131126,0.7442823533478986,NOR,226.0,230.5406312
322,-6007.325624148791,1276.461968729915,-6055.918953294483,1167.588415903608,119.22567736223714,2804.436388888889,2806.7350000000006,2.298611111111768,NOR,218.0,207.0
323,-5974.0,1339.0,-6047.0,1187.0,168.62087652482418,2816.5481708654625,2808.701333251421,7.846837614041306,VER,192.32500693333333,203.3000064
324,-5958.21353997749,1370.6180937919676,-6012.0,1262.0,121.20591396773408,2822.336388888889,2816.970092378907,5.366296509982021,VER,179.0,187.3000064
325,-5933.400383572849,1424.436007623607,-6011.382734035835,1263.302518310221,179.01186653973255,2831.3919444444446,2817.1238888888893,14.268055555555293,VER,163.0,187.0
326,-5923.0,1449.0,-5957.817829402959,1374.1330598030881,82.56718463640118,2834.4941481181972,2830.890555555556,3.603592562641097,VER,155.5406312,177.0
327,-5888.953137131563,1536.4700109707653,-5947.0,1397.0,151.06727722790427,2843.1252777777777,2833.2875207387324,9.8377570390453,VER,132.0,168.6535808
328,-5887.0,1542.0,-5906.0,1490.0,55.362442142665635,2843.7122696743118,2841.3627038450136,2.3495658292981716,VER,131.3624928,136.4392950857143
329,-5877.0,1574.0,-5905.511194069778,1491.2821034234655,87.49364891996902,2847.145739325042,2841.468333333334,5.6774059917079285,VER,127.6125024,136.0
330,-5860.778138340998,1668.6295431614678,-5878.85941375758,1576.4845581917837,93.90224052573829,2853.791944444444,2848.301666666667,5.49027777777701,VER,120.0,123.0
331,-5859.0,1683.0,-5864.0,1634.0,49.25444142409901,2854.914564829498,2853.744910164401,1.169654665096914,VER,117.62143268571428,111.49500416000001
332,-5858.657025087564,1729.4557834961772,-5862.609057771225,1639.1922815408925,90.34997702027606,2861.7252777777776,2854.4127777777785,7.3124999999990905,VER,102.0,110.0
333,-5864.0,1748.0,-5856.029411325295,1673.9810516945893,74.44686018940223,2864.8345054139227,2861.9572222222228,2.8772831916999166,VER,98.58750186666667,97.0
334,-5872.790891804047,1776.551902236544,-5859.0,1701.0,76.80025148598948,2868.0586111111106,2864.415842253731,3.642768857379451,VER,95.0,94.57500160000001
335,-5883.0,1805.0,-5869.0,1768.0,39.56008088970496,2871.1032956620493,2868.355160192424,2.74813546962514,VER,93.84,90.5499968
336,-5890.946779114061,1822.5206297567036,-5874.739508012004,1794.100838231032,32.71635962233908,2873.225277777777,2870.757222222223,2.4680555555542014,VER,93.0,88.0
337,-5912.672206970239,1853.4720812225512,-5890.0,1817.0,42.944635027040704,2876.9586111111103,2876.5096748101987,0.448936300911555,VER,84.0,80.62856777142858
338,-5916.0,1857.0,-5891.972882742002,1820.0791418984222,44.05056329590369,2877.3194510184862,2876.979444444445,0.34000657404112644,VER,83.66666666666667,80.0
339,-5962.0,1898.0,-5916.0,1856.0,62.289646009589745,2881.277262040956,2881.0703851443536,0.20687689660235264,VER,79.91666666666667,75.07054129674125
340,-5970.7907649810395,1904.8701570374003,-5923.126221715143,1863.8618857028746,62.87755563468228,2882.225277777777,2881.933333333334,0.2919444444432884,VER,79.0,74.0
341,-5998.755751243286,1918.6049825953123,-5970.055829943661,1902.0128921938383,33.150911699308764,2887.2919444444437,2886.6000000000004,0.6919444444433793,VER,76.0,70.0
342,-6007.0,1921.0,-5973.0,1904.0,38.01315561749642,2888.4494429574197,2886.919559107113,1.52988385030676,VER,75.16,69.71666346666666
343,-6034.705618754659,1928.5101734697973,-6003.620867257815,1919.9728869822916,32.235803638039975,2891.3474999999994,2891.0000000000005,0.347499999998945,VER,73.0,66.0
344,-6042.0,1930.0,-6025.0,1926.0,17.46424919657298,2892.0409704850567,2894.193045801857,2.1520753168001647,NOR,72.29805026441444,65.11499904
345,-6100.0,1932.0,-6027.999807092594,1926.7114652715002,72.19415750791907,2897.5021595248672,2894.6111111111118,2.8910484137554704,VER,66.44846913453475,65.0
346,-6104.344975398721,1931.6289047375235,-6136.551147974311,1929.061958407437,32.308307993923876,2897.929166666666,2906.7000000000007,8.77083333333485,NOR,66.0,68.0
347,-6130.0,1928.0,-6170.0,1916.0,41.7612260356422,2900.533076245836,2909.379830070847,8.846753825011092,NOR,67.7124992,69.7125024
348,-6148.901273458532,1923.2554501608483,-6197.991208134006,1901.9231574143093,53.524652266655146,2902.529166666666,2911.4333333333343,8.904166666668516,NOR,69.0,71.0
349,-6181.0,1911.0,-6231.0,1883.0,57.30619512757761,2905.990990406706,2914.2363726821513,8.245382275445536,NOR,70.26428525714286,73.140628
350,-6199.827083980822,1901.5452516405232,-6250.78132186372,1868.8299799105641,60.55264950926629,2908.051388888888,2918.18888888889,10.137500000001637,NOR,71.0,76.0
351,-6220.0,1890.0,-6261.0,1859.0,51.40038910358559,2910.4496022320227,2920.4278515418855,9.978249309862804,NOR,72.67142765714286,79.031256
352,-6244.7882503592045,1873.2069080045733,-6294.0,1825.0,68.88905778184025,2913.8847222222216,2925.2713074772205,11.386585254998863,NOR,75.0,85.281256
353,-6257.0,1862.0,-6297.782382825758,1820.559573014807,58.1421683261106,2915.1303861156784,2925.833333333334,10.702947217655492,NOR,75.9666688,86.0
354,-6306.0,1810.0,-6321.724337322633,1789.1272807783885,26.132837426123043,2919.105819269561,2929.7888888888897,10.683069619328762,NOR,78.96666453333333,89.0
355,-6306.426286196043,1809.5230845473159,-6324.0,1786.0,29.362747206001508,2919.151388888888,2930.221575986025,11.070187097137023,NOR,79.0,89.4250048
356,-6334.0,1771.0,-6367.0,1718.0,62.433965115151864,2927.2944981399323,2938.3260054809425,11.031507341010183,NOR,86.49030887362817,96.92499839999999
357,-6335.974387320222,1767.8492417711354,-6367.699171139575,1716.7239287281404,60.16859265537866,2927.875555555555,2938.411111111112,10.535555555557039,NOR,87.0,97.0
358,-6355.436826335366,1737.503049655853,-6409.0,1639.0,112.12432548083015,2932.008888888888,2942.967634224306,10.958745335417916,NOR,93.0,103.27999744
359,-6369.0,1714.0,-6417.487333265182,1622.7929151987541,103.29450036236445,2934.064071985131,2944.2444444444454,10.18037245931464,NOR,94.60416533333333,105.0
360,-6405.824958092853,1644.6691941819888,-6438.921547992253,1580.507466697317,72.19495506464659,2938.5422222222214,2952.9244444444453,14.382222222223845,NOR,98.0,112.0
361,-6414.0,1629.0,-6447.0,1565.0,72.00694410957877,2939.5771303364904,2955.5503220627847,15.973191726294317,NOR,99.10999808,116.812496
362,-6445.279327400491,1568.884940028097,-6473.555851433407,1514.8603151050095,60.977224514275626,2944.3199999999993,2961.391111111112,17.071111111112714,NOR,104.0,127.0
363,-6539.0,1393.0,-6483.0,1497.0,118.1185844818672,2973.448139706003,2963.4741067127206,9.974032993282435,VER,137.1187472,128.4249984
364,-6546.217684618532,1380.3130113532452,-6514.0,1439.0,66.94880012818396,2975.208888888888,2970.189518320091,5.019370568797058,VER,139.0,132.9249984
365,-6583.956880680754,1314.762308105151,-6539.611346603462,1393.1228159543562,90.038300644701,2983.4866666666658,2973.391111111112,10.095555555553801,VER,149.0,135.0
366,-6600.0,1287.0,-6581.0,1320.0,38.07886552931954,2986.856167086088,2978.034028493081,8.822138593006912,VER,152.609372,141.5812464
367,-6645.0,1210.0,-6593.962133669091,1297.277951092802,101.10541304286971,2996.0610953303685,2979.7911111111116,16.269984219256912,VER,161.984372,144.0
368,-6655.130095218515,1193.3598322095218,-6637.682921977897,1222.1128734070198,33.63244314933326,2998.0644444444433,2988.402222222223,9.662222222220407,VER,164.0,155.0
369,-6664.0,1179.0,-6674.0,1163.0,18.867962264113206,2999.791113196544,2998.7244070332954,1.0667061632484547,VER,164.9249984,167.8843712
370,-6711.0,1105.0,-6692.407489082192,1134.019002192497,34.464241620510876,3008.262926118155,3003.8688888888896,4.39403722926545,VER,169.4250048,174.0
371,-6743.858141672985,1053.9174182491302,-6738.0,1063.0,10.807919093053751,3013.353333333332,3015.055657594744,1.7023242614118317,NOR,172.0,182.8156224
372,-6817.0,941.0,-6766.143882799882,1018.5321486951019,92.72312946590809,3024.87175241798,3020.491111111112,4.380641306868256,VER,183.8363741090909,187.0
373,-6871.267590893489,858.5870953750352,-6794.0,975.0,139.72202748924278,3037.308888888888,3025.6690928832772,11.639796005610606,VER,196.0,189.8291648
374,-6902.0,812.0,-6834.1801092833475,914.4221449208069,122.84068278464368,3043.862338320116,3033.424444444445,10.437893875671307,VER,200.09499776,194.0
375,-6927.589204197077,773.1346525036134,-6854.0,885.0,133.9000632742437,3048.586666666665,3036.563832899396,12.022833767269276,VER,203.0,195.99499776
376,-6933.0,765.0,-6919.29449058852,788.4341745248262,27.14777198755337,3049.56694253758,3044.591111111112,4.975831426468176,VER,203.51000576,201.0
377,-7047.0,603.0,-7015.0,647.0,54.405882034941776,3069.880326112044,3057.3276123436763,12.55271376836754,VER,213.70999808,208.05249792
378,-7062.538762869368,582.2405555297964,-7039.165408108963,611.5698766138904,37.50363699709182,3072.4755555555544,3068.3688888888896,4.106666666664751,VER,215.0,214.0
379,-7113.0,517.0,-7058.0,588.0,89.81091247727082,3080.756905736498,3073.043190043718,7.71371569278017,VER,217.5687536,215.9249984
380,-7121.372336860813,506.57851078565443,-7142.279115882158,485.2054572275592,29.898174316244678,3082.1644444444432,3083.0355555555566,0.8711111111133505,NOR,218.0,220.0
381,-7219.308969056944,396.6543764343777,-7217.0,400.0,4.065038148501504,3097.23111111111,3090.4085962129657,6.8225148981441635,VER,226.0,223.44166293333333
382,-7229.0,387.0,-7289.981275268884,325.6801770121402,86.48026725607332,3098.316419282015,3098.1688888888903,0.14753039312472538,VER,226.3718792,227.0
383,-7331.0,290.0,-7459.0,185.0,165.55663683464942,3108.55977726616,3121.63710497556,13.077327709399924,NOR,229.85,235.9499968
384,-7389.535496114928,235.98368876119426,-7459.615514972233,184.51448049254122,86.94991916524236,3117.942222222221,3121.76888888889,3.826666666669098,NOR,233.0,236.0
385,-7473.0,175.0,-7496.954694409426,155.70103253830712,30.761624296133682,3130.8432883291553,3132.412777777779,1.569489448623699,NOR,236.92,238.0
386,-7475.836324419444,173.10135571365174,-7535.0,130.0,73.19882084129488,3131.1088888888876,3140.3393421883734,9.230453299485816,NOR,237.0,241.41249813333334
387,-7622.218416746165,78.37071060405601,-7602.442377132772,86.91951450408783,21.54469287113822,3141.819999999999,3148.746111111112,6.926111111113187,NOR,241.0,245.0
388,-7686.0,39.0,-7649.0,59.0,42.05948168962618,3146.9687964173713,3153.9751249321007,7.0063285147293755,NOR,242.05555555555554,245.0
389,-7802.577228900349,-16.79337526807719,-7696.8477454177955,32.60942836177533,116.70201662343844,3166.4199999999987,3159.635000000001,6.784999999997581,VER,246.0,245.0
390,-7861.0,-32.0,-7835.0,-24.0,27.202941017470888,3175.707022974021,3174.8239208406517,0.883102133369448,VER,246.425,249.4386402909091
391,-7984.7976745029455,-64.30817110418835,-8041.64236100836,-75.38007090950967,57.912911765839894,3188.3755555555545,3190.6794444444454,2.303888888890924,NOR,247.0,254.0
392,-8011.0,-70.0,-8069.0,-81.0,59.033888572581766,3190.8945880462393,3193.2997691358723,2.4051810896330608,NOR,248.575,254.2312496
393,-8100.8147275514575,-85.44677351235505,-8132.563752743412,-91.48066240695458,32.31730830115228,3199.6644444444432,3202.012777777779,2.3483333333356313,NOR,254.0,255.0
394,-8139.0,-91.0,-8184.0,-97.0,45.39823785126467,3203.663306768664,3210.3672553076653,6.703948539001431,NOR,254.93593298078076,256.75499904
395,-8326.0,-112.0,-8232.082396387395,-102.37166102857387,94.40985742857045,3222.469022103825,3216.346111111112,6.122910992713059,VER,259.2813361058342,258.0
396,-8376.384637025749,-116.18407815079,-8387.0,-118.0,10.769563744067872,3225.592222222221,3230.7330362898974,5.140814067676274,NOR,260.0,260.87291573333334
397,-8558.0,-129.0,-8624.0,-131.0,66.03029607687671,3235.5519288382498,3247.0148641982933,11.462935360043502,NOR,261.14166613333333,264.0812528
398,-8663.509606196396,-132.79004789956076,-8694.17641551259,-130.12443991534516,30.782440766795602,3243.058888888888,3251.6794444444454,8.62055555555753,NOR,262.0,265.0
399,-8790.295664892745,-126.56384771061109,-8860.48964091319,-120.09443453152284,70.49147165750405,3257.7255555555544,3263.5461111111117,5.820555555557348,NOR,264.0,267.0
400,-8853.0,-121.0,-8891.0,-118.0,38.118237105091836,3266.49605921294,3266.308215872448,0.18784334049223617,VER,266.10714057142854,267.5285705142857
401,-8936.21965754742,-113.19193838089326,-9006.978843197698,-109.96374050014384,70.83278630300809,3278.647777777777,3284.6238888888897,5.976111111112914,NOR,269.0,271.0
402,-9062.0,-97.0,-9146.0,-83.0,85.15867542417507,3295.0949378186638,3299.6005454670203,4.505607648356545,NOR,271.32740403186426,273.1107136
403,-9106.442168345531,-89.65236043037241,-9250.944939432506,-59.918348686800684,147.53020811407202,3299.878888888888,3305.935000000001,6.056111111112841,NOR,272.0,274.0
404,-9241.0,-64.0,-9370.0,-33.0,132.67252918370102,3313.3967061082617,3313.3537719585565,0.04293414970516096,VER,274.65500288,274.80833493333336
405,-9257.714408177182,-60.39249276664038,-9451.504890873197,-13.479411457616909,199.38803469983213,3315.156666666666,3324.3350000000005,9.178333333334649,NOR,275.0,276.0
406,-9331.0,-43.0,-9504.0,3.0,179.0111728356641,3322.5817561239232,3336.4763535317325,13.894597407809215,NOR,275.48500096,277.68214217142855
407,-9433.22920415095,-15.021659069538769,-9591.558569812563,30.412803729981658,164.71939303157316,3330.4899999999993,3346.0350000000008,15.545000000001437,NOR,276.0,279.0
408,-9689.0,62.0,-9668.0,55.0,22.135943621178654,3348.8561262634944,3353.593982647999,4.737856384504539,NOR,278.9624992,279.97000192
409,-9691.249704344136,62.708598202506025,-9739.385168141845,79.21489489872269,50.88694042329632,3349.089999999999,3361.646111111112,12.556111111113296,NOR,279.0,281.0
410,-9837.0,115.0,-9854.847811120988,121.66188912923415,19.05059391674358,3375.5560994364578,3374.2238888888896,1.3322105475681383,VER,282.37000192,283.0
411,-9876.765223975894,129.8796298732067,-9890.0,135.0,14.190753561513871,3380.5344444444436,3377.0694041976253,3.465040246818262,VER,283.0,283.36090219775
412,-10014.0,182.0,-10097.0,215.0,89.31965069345043,3394.5617528924276,3391.3886948130653,3.173058079362363,VER,284.4750016,285.16541318650013
413,-10073.0,206.0,-10227.11810258426,267.76017372240005,166.03225169343892,3400.922668268693,3406.0330555555565,5.110387286863443,NOR,285.14166826666667,287.0
414,-10148.983655333685,237.17724405532152,-10331.0,317.0,198.75014991765582,3409.1344444444435,3425.053696956651,15.91925251220755,NOR,286.0,288.6928566857143
