Point_Index,HAM_Speed,RUS_Speed,HAM_RPM,RUS_RPM,HAM_Throttle,RUS_Throttle,HAM_Brake,RUS_Brake,HAM_nGear,RUS_nGear,Speed_Gap_kmh,Speed_Leader
523,249.0,230.8781304,11784.0,10995.1626848,100.0,100.0,False,False,6,6,18.121869599999997,HAM
524,249.31428571428572,234.0,11738.271428571428,11102.0,100.0,100.0,False,False,6,6,15.314285714285717,HAM
525,251.0,237.38000384,11493.0,11266.7751872,100.0,100.0,False,False,6,6,13.61999616,HAM
526,254.85416533333333,238.0,10741.43776,11297.0,100.0,100.0,False,False,6,6,16.854165333333327,HAM
527,256.0,241.36318468790319,10518.0,11452.547291815523,100.0,100.0,False,False,7,6,14.636815312096815,HAM
528,260.7321417142857,242.0,10733.785662171429,11482.0,100.0,100.0,False,False,7,6,18.732141714285717,HAM
529,261.0,246.0,10746.0,11625.0,100.0,100.0,False,False,7,6,15.0,HAM
530,262.7343744,246.5142857142857,10756.9843712,11656.714285714286,100.0,100.0,False,False,7,6,16.220088685714273,HAM
531,264.0,249.0,10765.0,11810.0,100.0,100.0,False,False,7,6,15.0,HAM
532,264.9166663111111,250.92,10846.583301688888,11272.4,100.0,100.0,False,False,7,6,13.996666311111113,HAM
533,266.0,252.0,10943.0,10970.0,100.0,100.0,False,False,7,6,14.0,HAM
534,265.7083335111111,254.4,10871.541710222222,10838.0,76.66668088888889,100.0,False,False,7,6,11.308333511111101,HAM
535,265.15277795555556,258.0,10735.43059911111,10640.0,32.22223644444445,100.0,False,False,7,7,7.152777955555564,HAM
536,265.0,259.56666666666666,10698.0,10740.266666666666,20.0,100.0,False,False,7,7,5.433333333333337,HAM
537,256.0,261.0,10180.0,10832.0,4.0,100.0,True,False,7,7,-5.0,RUS
538,248.41667413333334,261.68,10180.0,10855.12,2.916667733333333,100.0,True,False,7,7,-13.263325866666662,RUS
539,228.0,264.08,10180.0,10936.72,0.0,100.0,True,False,7,7,-36.079999999999984,RUS
540,219.0000054857143,265.0,9726.625276342857,10968.0,0.0,100.0,True,False,7,7,-45.9999945142857,RUS
541,215.65714285714284,267.6857142857143,9558.228571428572,11051.257142857143,0.0,98.65714285714286,True,False,7,7,-52.02857142857147,RUS
542,204.0,269.0,8971.0,11092.0,0.0,98.0,True,False,7,7,-65.0,RUS
543,184.6444931252548,268.65500032,9160.480225194875,11049.91003904,0.0,85.58001152,True,False,7,7,-84.0105071947452,RUS
544,166.0,268.0,9343.0,10970.0,0.0,62.0,True,False,7,7,-102.0,RUS
545,142.23333333333335,266.3,9438.066666666668,10848.733333333334,0.0,44.43333333333334,True,False,7,7,-124.06666666666666,RUS
546,135.0,262.0,9467.0,10542.0,0.0,0.0,True,True,5,7,-127.0,RUS
547,125.8,244.2625088,8801.15,9941.344048,0.0,0.0,True,True,5,7,-118.46250880000001,RUS
548,119.0,218.0,8309.0,9052.0,0.0,0.0,True,True,3,7,-99.0,RUS
549,110.0,204.30361972784118,7609.0,8712.910827807462,0.0,0.0,True,True,3,7,-94.30361972784118,RUS
550,108.71666666666667,185.0,7504.866666666667,8235.0,0.0,0.0,True,True,3,7,-76.28333333333333,RUS
551,103.0,182.7499904,7041.0,8287.500224,0.0,0.0,True,True,3,7,-79.7499904,RUS
552,99.89028275555455,173.0,6796.109766999922,8515.0,0.0,0.0,True,True,3,7,-73.10971724444545,RUS
553,95.87774437562496,160.968736,6480.122369580465,8856.3441472,0.0,0.0,True,True,3,7,-65.09099162437505,RUS
554,95.0,138.0,6411.0,9508.0,0.0,0.0,True,True,3,5,-43.0,RUS
555,91.50000091428572,136.0968624,6425.874996114286,9395.171128,0.0,0.0,True,True,3,5,-44.59686148571427,RUS
556,91.0,117.0,6428.0,8263.0,0.0,0.0,False,True,3,3,-26.0,RUS
557,87.34,111.8781184,6345.04,7810.8775424,3.05,0.0,False,True,3,3,-24.538118400000002,RUS
558,85.0,106.0,6292.0,7292.0,5.0,0.0,False,True,3,3,-21.0,RUS
559,85.22857142857143,105.687496,6385.942857142857,7268.6872016,10.485714285714286,0.0,False,True,3,3,-20.458924571428568,RUS
560,86.0,102.593744,6703.0,7037.8933024,29.0,0.0,False,True,3,3,-16.593744,RUS
561,87.05,101.0,6837.6625,6919.0,31.1,0.0,False,True,3,3,-13.950000000000003,RUS
562,89.05,95.0,7094.1625,6696.0,35.1,0.0,False,True,3,3,-5.950000000000003,RUS
563,90.0,94.8749984,7216.0,6690.2915936,37.0,0.0,False,True,3,3,-4.8749983999999955,RUS
564,91.770832,92.1249984,7288.604112,6564.708260266667,38.4166656,0.0,False,True,3,3,-0.3541663999999969,RUS
565,95.0,92.0,7421.0,6559.0,41.0,0.0,False,True,3,3,3.0,HAM
566,97.88888888888889,89.3874976,7687.066666666667,6122.7120992,44.75555555555555,0.0,False,True,3,3,8.501391288888883,HAM
567,105.0,89.0,8342.0,6058.0,54.0,0.0,False,False,3,3,16.0,HAM
568,105.53571291428571,86.6374976,8409.856969142857,6197.3876416,55.16071131428571,0.0,False,False,3,3,18.898215314285707,HAM
569,108.94285714285715,86.0,8841.42857142857,6235.0,62.542857142857144,0.0,False,False,3,3,22.94285714285715,HAM
570,111.0,84.7499968,9102.0,6226.8749792,67.0,2.8125071999999998,False,False,3,3,26.250003199999995,HAM
571,118.65,82.0,9564.6,6209.0,75.55,9.0,False,False,3,3,36.650000000000006,HAM
572,128.0,83.09773032727273,10130.0,6288.036583563637,86.0,13.077284072727274,False,False,3,3,44.90226967272727,HAM
573,131.8409053090909,87.55227578181818,10336.817978181818,6608.763856290909,87.92045265454546,29.622738618181817,False,False,3,3,44.28862952727273,HAM
574,154.0,89.0,11530.0,6713.0,99.0,35.0,False,False,3,3,65.0,HAM
575,155.65,92.36,11333.65,7022.12,99.18333333333334,41.72,False,False,3,3,63.290000000000006,HAM
576,163.0,95.98000384,10459.0,7355.16035328,100.0,48.960007680000004,False,False,3,3,67.01999616,HAM
577,164.375,97.0,10586.325,7449.0,100.0,51.0,False,False,3,3,67.375,HAM
578,168.0,103.59850728450525,10922.0,7881.202227135093,100.0,58.541151182291706,False,False,3,3,64.40149271549475,HAM
579,173.2499968,111.0,11267.1872896,8366.0,100.0,67.0,False,False,3,3,62.24999679999999,HAM
580,176.0,119.26666666666667,11448.0,9265.0,100.0,75.95555555555555,False,False,4,3,56.733333333333334,HAM
581,182.2499968,123.0,11598.7811728,9671.0,100.0,80.0,False,False,4,3,59.24999679999999,HAM
582,184.0,135.0,11641.0,10349.0,100.0,85.0,False,False,4,3,49.0,HAM
583,194.0,138.3,10773.0,10570.65,100.0,93.25,False,False,5,3,55.69999999999999,HAM
584,194.49999872,139.05,10815.4998912,10621.025,100.0,95.125,False,False,5,3,55.449998719999996,HAM
585,198.0,141.0,11113.0,10752.0,100.0,100.0,False,False,5,3,57.0,HAM
586,202.7812464,155.25,11212.8749248,11151.0,100.0,100.0,False,False,5,3,47.531246399999986,HAM
587,207.0,156.0,11301.0,11172.0,100.0,100.0,False,False,5,3,51.0,HAM
588,210.1249984,169.475,11501.520730666667,11103.341666666667,100.0,100.0,False,False,5,3,40.649998400000015,HAM
589,213.0,177.0,11686.0,11065.0,100.0,100.0,False,False,5,3,36.0,HAM
590,218.0,206.0,11871.0,11265.0,100.0,100.0,False,False,5,5,12.0,HAM
591,219.34999808,206.8156232,11638.350330880001,11301.4311696,100.0,100.0,False,False,5,5,12.534374880000001,HAM
592,224.0,211.2875,10837.0,11501.175,100.0,100.0,False,False,5,5,12.712500000000006,HAM
593,227.07053917225937,215.0,10691.14938931768,11667.0,100.0,100.0,False,False,5,5,12.070539172259373,HAM
594,228.0,220.2130350899818,10647.0,11144.653883983823,100.0,100.0,False,False,6,5,7.786964910018213,HAM
595,231.83333333333334,225.0,10866.65,10665.0,100.0,100.0,False,False,6,6,6.833333333333343,HAM
596,236.0,227.36363869090908,11105.4,10804.159227927274,100.0,100.0,False,False,6,6,8.636361309090915,HAM
597,238.0,231.7090944,11220.0,11059.9979328,100.0,100.0,False,False,6,6,6.290905600000002,HAM
598,243.0,233.0,11540.0,11136.0,100.0,100.0,False,False,6,6,10.0,HAM
599,243.02857142857144,235.98000384,11532.328571428572,11288.7251968,100.0,100.0,False,False,6,6,7.048567588571444,HAM
600,244.31428571428572,237.0,11187.114285714286,11341.0,100.0,100.0,False,False,6,6,7.314285714285717,HAM
601,245.0,239.031252,11003.0,11422.6563304,100.0,100.0,False,False,6,6,5.968748000000005,HAM
602,246.26,242.0,10733.36,11542.0,100.0,100.0,False,False,6,6,4.259999999999991,HAM
603,248.0,246.0,10361.0,11676.0,100.0,100.0,False,False,7,6,2.0,HAM
604,250.64236746899425,247.3750016,10431.022737928348,11721.833386666667,100.0,100.0,False,False,7,6,3.2673658689942613,HAM
605,253.90432715745573,249.0,10517.464669672576,11776.0,100.0,100.0,False,False,7,6,4.904327157455725,HAM
606,256.0,249.8625024,10573.0,11391.0364288,100.0,100.0,False,False,7,6,6.137497599999989,HAM
607,256.0,252.0,10628.1249664,10437.0,100.0,100.0,False,False,7,7,4.0,HAM
608,256.0,252.1687536,10657.0,10437.0,100.0,100.0,False,False,7,7,3.8312463999999977,HAM
609,259.06666666666666,255.0,10693.033333333333,10437.0,100.0,100.0,False,False,7,7,4.066666666666663,HAM
610,260.0,256.10000128,10704.0,10487.8750592,100.0,100.0,False,False,7,7,3.899998719999985,HAM
611,263.0,258.50000128,10755.0,10598.8750592,100.0,100.0,False,False,7,7,4.499998720000008,HAM
612,263.0,259.0,10755.0,10622.0,100.0,100.0,False,False,7,7,4.0,HAM
613,263.0,259.0,10755.0,10786.0,100.0,100.0,False,False,7,7,4.0,HAM
614,264.89583146666666,260.1666688,10834.6249216,10810.2083776,100.0,100.0,False,False,7,7,4.729162666666639,HAM
615,270.0,262.81666986666664,11049.0,10865.195899733333,100.0,100.0,False,False,7,7,7.183330133333357,HAM
616,270.0,263.0,11049.0,10869.0,100.0,100.0,False,False,7,7,7.0,HAM
617,270.66,263.0,11077.16,10869.0,100.0,100.0,False,False,7,7,7.660000000000025,HAM
618,273.0,265.3357184,11177.0,10932.8429696,100.0,100.0,False,False,7,7,7.664281599999981,HAM
619,273.525,269.0,11197.475,11033.0,100.0,100.0,False,False,7,7,4.524999999999977,HAM
620,274.0,269.0,11216.0,11047.80091607562,100.0,100.0,False,False,7,7,5.0,HAM
621,276.3666666666667,269.0,11354.844444444445,11156.0,100.0,100.0,False,False,7,7,7.366666666666674,HAM
622,277.0,270.62,11392.0,11175.44,100.0,100.0,False,False,7,7,6.3799999999999955,HAM
623,278.03333333333336,272.0,11438.155555555555,11192.0,100.0,100.0,False,False,7,7,6.03333333333336,HAM
624,279.3749994666667,273.06666666666666,11498.083309511112,11192.0,100.0,100.0,False,False,7,7,6.3083328000000165,HAM
625,280.0,275.0,11526.0,11192.0,100.0,100.0,False,False,7,7,5.0,HAM
626,280.53333333333336,275.0,11545.466666666667,11215.625056,100.0,100.0,False,False,7,7,5.53333333333336,HAM
627,282.0,275.0,11599.0,11332.0,100.0,100.0,False,False,7,7,7.0,HAM
628,283.3090909090909,279.0,11637.618181818181,11487.0,100.0,100.0,False,False,7,7,4.309090909090912,HAM
629,285.6727272727273,279.12,11707.345454545455,11492.24,100.0,100.0,False,False,7,7,6.552727272727282,HAM
630,286.0,282.0,11717.0,11618.0,100.0,100.0,False,False,7,7,4.0,HAM
631,286.0,282.24166613333335,11734.9218688,11623.316654933333,100.0,100.0,False,False,7,7,3.7583338666666464,HAM
632,286.0,284.0,11748.0,11662.0,100.0,100.0,False,False,7,7,2.0,HAM
633,286.7625,284.175,11719.025,11670.05,100.0,100.0,False,False,7,7,2.5874999999999773,HAM
634,287.0,285.0,11710.0,11708.0,100.0,100.0,False,False,7,7,2.0,HAM
635,286.0,285.44,11438.0,11730.44,60.0,100.0,False,False,7,7,0.5600000000000023,HAM
636,285.82500224,286.0,11437.45000704,11759.0,58.67501696,100.0,False,False,7,7,-0.17499775999999656,RUS
637,279.0,286.0,11416.0,11775.5,7.0,95.23333333333333,False,False,7,7,-7.0,RUS
638,261.0,286.0,10856.0,11804.0,7.0,87.0,True,False,7,7,-25.0,RUS
639,251.7916736,286.0,10382.1253568,11664.0,4.5208352000000005,0.0,True,False,7,7,-34.208326400000004,RUS
640,235.0,284.08,9518.0,11557.92,0.0,0.0,True,False,7,7,-49.079999999999984,RUS
641,228.4,278.48,9383.8,11248.52,0.0,0.0,True,False,7,7,-50.08000000000001,RUS
642,211.0,278.0,9030.0,11222.0,0.0,0.0,True,False,7,7,-67.0,RUS
643,188.64797759959677,273.0,9183.271010745622,11032.0,0.0,0.0,True,False,7,7,-84.35202240040323,RUS
644,176.0,269.4,9270.0,10963.6,0.0,0.0,True,False,7,7,-93.39999999999998,RUS
645,169.0812464,265.0,9404.53132,10880.0,0.0,0.0,True,False,7,7,-95.9187536,RUS
646,167.0,261.9812528,9445.0,10623.8377376,0.0,0.0,True,False,7,7,-94.9812528,RUS
647,147.82857142857142,258.0,9704.685714285715,10286.0,0.0,0.0,True,True,7,7,-110.17142857142858,RUS
648,145.0,224.43333333333334,9743.0,9694.466666666667,0.0,0.0,True,True,7,7,-79.43333333333334,RUS
649,144.8125,205.0,9731.175,9352.0,0.0,0.0,True,True,7,7,-60.1875,RUS
650,130.75,191.25078224498492,8844.3,9417.106589957571,0.0,0.0,True,True,7,7,-60.50078224498492,RUS
651,130.0,171.0,8797.0,9513.0,0.0,0.0,True,True,4,6,-41.0,RUS
652,122.53333333333333,155.1687296,8490.866666666667,9594.0188544,0.0,0.0,True,True,4,6,-32.635396266666675,RUS
653,122.0,154.0,8469.0,9600.0,0.0,0.0,True,True,3,5,-32.0,RUS
654,114.64,142.0,8107.4400000000005,10559.0,0.0,0.0,True,True,3,5,-27.36,RUS
655,114.0,138.1062416,8076.0,10419.1028232,0.0,0.0,True,True,3,5,-24.106241600000004,RUS
656,112.97493054485918,131.0624944,7985.281353220037,10166.0310488,0.0,0.0,True,True,3,5,-18.087563855140814,RUS
657,112.08356580125846,128.0,7906.395573411374,10056.0,0.0,0.0,True,True,3,3,-15.916434198741541,RUS
658,112.0,124.72999424,7899.0,9292.998656,0.0,0.0,False,True,3,3,-12.729994239999996,RUS
659,105.0,122.0,7525.0,8656.0,8.0,0.0,False,True,3,3,-17.0,RUS
660,104.36,118.61999616,7545.48,8396.58470528,11.2,0.0,False,True,3,3,-14.25999616,RUS
661,103.0,114.21999616,7589.0,8058.88470528,18.0,0.0,False,True,3,3,-11.219996159999994,RUS
662,104.3124992,114.0,7854.1248384,8042.0,31.124992,0.0,False,True,3,3,-9.687500799999995,RUS
663,105.0,111.0,7993.0,7757.0,38.0,0.0,False,False,3,3,-6.0,RUS
664,107.5625,107.0624976,8256.9375,7755.6874992,46.7125,4.5937528,False,False,3,3,0.5000023999999996,HAM
665,110.0,105.0,8508.0,7755.0,55.0,7.0,False,False,3,3,5.0,HAM
666,111.92,105.0,8271.2,7814.5001088,59.480000000000004,9.6250048,False,False,3,3,6.920000000000002,HAM
667,116.0,105.0,7768.0,8027.0,69.0,19.0,False,False,3,3,11.0,HAM
668,118.24,107.812504,7748.48,8211.219012,66.44,32.7812696,False,False,3,3,10.42749599999999,HAM
669,123.0,115.0,7707.0,8682.0,61.0,68.0,False,False,4,3,8.0,HAM
670,123.8124992,115.28929188571429,7785.97492224,8702.089714285714,58.40000256,67.83928228571429,False,False,4,3,8.523207314285713,HAM
671,126.8124992,121.04286537142858,8077.57492224,9101.64342857143,48.800002559999996,64.64285257142858,False,False,4,3,5.769633828571429,HAM
672,128.0,124.0,8193.0,9307.0,45.0,63.0,False,False,4,3,4.0,HAM
673,128.8,125.33807919960425,8300.2,9304.992881200593,48.2,46.94304960474902,False,False,4,3,3.4619208003957596,HAM
674,130.0,126.0,8461.0,9304.0,53.0,39.0,False,False,4,3,4.0,HAM
675,133.06666666666666,126.9,8599.766666666666,9447.55,56.833333333333336,44.4,False,False,4,3,6.166666666666657,HAM
676,134.0,128.0,8642.0,9623.0,58.0,51.0,False,False,4,3,6.0,HAM
677,138.1,130.82,8953.6,9652.14,68.47777777777777,54.76,False,False,4,3,7.280000000000001,HAM
678,143.0,131.0,9326.0,9654.0,81.0,55.0,False,False,4,3,12.0,HAM
679,145.1,135.1125,9528.65,10012.9625,82.575,59.7,False,False,4,3,9.987499999999983,HAM
680,147.0,138.0,9712.0,10265.0,84.0,63.0,False,False,4,3,9.0,HAM
681,157.4,138.9,10101.6,10337.9,92.8,65.0,False,False,4,3,18.5,HAM
682,160.0,147.0,10199.0,10994.0,95.0,83.0,False,False,4,3,13.0,HAM
683,166.2499968,151.26666666666668,10651.3435184,11407.866666666667,98.906248,87.8,False,False,4,3,14.983330133333311,HAM
684,168.0,155.0,10778.0,11770.0,100.0,92.0,False,False,4,3,13.0,HAM
685,175.26785462857143,163.05714285714285,11098.446317714286,11575.285714285714,100.0,97.37142857142857,False,False,4,3,12.210711771428578,HAM
686,179.0,167.0,11263.0,11480.0,100.0,100.0,False,False,4,3,12.0,HAM
687,183.1249984,167.0,11534.791561244445,11193.56,100.0,100.0,False,False,4,3,16.12499840000001,HAM
688,188.0,167.0,11856.0,11139.0,100.0,100.0,False,False,4,4,21.0,HAM
689,191.2499968,179.0,11435.531664,11620.0,100.0,100.0,False,False,4,4,12.249996799999991,HAM
690,195.2499968,180.51666666666668,10918.031664,11641.933333333332,100.0,100.0,False,False,4,4,14.733330133333311,HAM
691,196.0,192.0,10821.0,11808.0,100.0,100.0,False,False,4,4,4.0,HAM
692,201.04,192.15,10964.28,11752.0,100.0,100.0,False,False,4,4,8.889999999999986,HAM
693,203.0,195.0,11020.0,10688.0,100.0,100.0,False,False,5,5,8.0,HAM
694,207.0,199.75714285714287,11339.0,10902.07142857143,100.0,100.0,False,False,5,5,7.242857142857133,HAM
695,207.96,204.0,11372.84,11093.0,100.0,100.0,False,False,5,5,3.960000000000008,HAM
696,215.0,205.46999808,11621.0,11126.80995584,100.0,100.0,False,False,5,5,9.53000191999999,HAM
697,216.575,210.0,11033.0,11231.0,100.0,100.0,False,False,5,5,6.574999999999989,HAM
698,218.0,212.07777777777778,10501.0,11129.18888888889,100.0,100.0,False,False,5,5,5.922222222222217,HAM
699,223.0,219.4111111111111,10627.0,10769.855555555556,100.0,100.0,False,False,6,5,3.588888888888903,HAM
700,223.94285714285715,221.0,10666.914285714285,10692.0,100.0,100.0,False,False,6,5,2.94285714285715,HAM
701,229.0,226.0,10881.0,10694.0,100.0,100.0,False,False,6,6,3.0,HAM
702,230.3125,226.52664608500328,10936.3875,10721.21004772517,100.0,100.0,False,False,6,6,3.7858539149967214,HAM
703,234.0,231.04075538503145,11092.0,10954.439028226625,100.0,100.0,False,False,6,6,2.9592446149685543,HAM
704,234.44,232.0,11116.2,11004.0,100.0,100.0,False,False,6,6,2.4399999999999977,HAM
705,236.0,236.90714697142857,11202.0,11190.471584914285,100.0,100.0,False,False,6,6,-0.907146971428574,RUS
706,236.64500096,238.0,11221.99502976,11232.0,100.0,100.0,False,False,6,6,-1.3549990399999956,RUS
707,239.0,238.6875008,11295.0,11216.8749824,100.0,78.6874752,False,False,6,6,0.31249919999999065,HAM
708,237.96,239.0,11148.88,11210.0,75.82,69.0,False,False,6,6,-1.039999999999992,RUS
709,235.0,239.0,10733.0,11121.28567222857,7.0,2.4642541714285784,True,False,6,6,-4.0,RUS
710,233.35,239.0,10790.3,11118.0,5.95,0.0,True,False,6,6,-5.650000000000006,RUS
711,224.0,225.0,11115.0,11067.0,0.0,0.0,True,True,6,6,-1.0,RUS
712,214.0,224.1749824,11483.0,11053.687216,0.0,0.0,True,True,6,6,-10.174982400000005,RUS
713,213.28,203.0,11421.32,10712.0,0.0,0.0,True,True,6,5,10.280000000000001,HAM
714,208.0,197.062496,10969.0,10393.1560352,0.0,0.0,True,True,5,5,10.93750399999999,HAM
715,205.8924736017265,193.0,10850.075296097422,10175.0,0.0,0.0,True,True,5,5,12.892473601726493,HAM
716,203.9103935976158,185.2749952,10738.22935300832,9937.4561024,0.0,39.5906496,True,True,5,5,18.635398397615802,HAM
717,201.0,185.0,10574.0,9929.0,0.0,41.0,False,False,5,5,16.0,HAM
718,198.968752,185.47727301818182,10583.7499904,10036.86370210909,6.4999936,55.31819054545455,False,False,5,5,13.491478981818176,HAM
719,196.0,186.0,10598.0,10155.0,16.0,71.0,False,False,5,5,10.0,HAM
720,192.14583466666667,189.0,10489.3125376,10459.0,44.52082346666667,80.0,False,False,5,5,3.1458346666666728,HAM
721,191.0,189.18672582634292,10457.0,10472.92974664518,53.0,80.33610648741724,False,False,5,5,1.8132741736570779,HAM
722,193.0,194.0,10713.0,10832.0,71.0,89.0,False,False,5,5,-1.0,RUS
723,193.48214217142856,196.125,10709.946432914287,10904.4625,71.64285622857143,91.3375,False,False,5,5,-2.6428578285714366,RUS
724,196.0,204.0,10694.0,11173.0,75.0,100.0,False,False,5,5,-8.0,RUS
725,196.52631444210527,206.2,10726.960441936842,11292.68,75.82236631578948,100.0,False,False,5,5,-9.673685557894714,RUS
726,209.55789473684212,209.0,11543.063157894736,11445.0,96.18421052631578,100.0,False,False,5,5,0.5578947368421154,HAM
727,212.0,214.0,11696.0,11689.0,100.0,100.0,False,False,5,5,-2.0,RUS
728,214.6249984,215.8,11364.375202133333,11742.1,100.0,100.0,False,False,5,5,-1.1750016000000016,RUS
729,221.0,218.0,10559.0,11807.0,100.0,100.0,False,False,6,5,3.0,HAM
730,222.1249984,218.23333333333332,10582.906216,11674.0,100.0,100.0,False,False,6,5,3.8916650666666897,HAM
731,225.0,220.0,10644.0,10667.0,100.0,100.0,False,False,6,6,5.0,HAM
732,231.0,220.2,10944.0,10673.84,100.0,100.0,False,False,6,6,10.800000000000011,HAM
733,231.0,222.7,10947.05,10759.34,100.0,100.0,False,False,6,6,8.300000000000011,HAM
734,231.0,225.0,11066.0,10838.0,100.0,100.0,False,False,6,6,6.0,HAM
735,236.0,228.375,11278.0,10889.975,100.0,100.0,False,False,6,6,7.625,HAM
736,238.7,230.0,11392.75,10915.0,100.0,100.0,False,False,6,6,8.699999999999989,HAM
737,240.59374880000001,231.85,11473.234324,11061.15,100.0,100.0,False,False,6,6,8.74374880000002,HAM
738,242.0,233.0,11533.0,11152.0,100.0,100.0,False,False,6,6,9.0,HAM
739,244.325,236.5,11586.475,11246.5,100.0,100.0,False,False,6,6,7.824999999999989,HAM
740,248.0,238.0,11671.0,11287.0,100.0,100.0,False,False,6,6,10.0,HAM
741,251.78571337142859,239.4,10500.268139885715,11348.2,100.0,100.0,False,False,6,6,12.38571337142858,HAM
742,252.0,242.5818181818182,10434.0,11487.290909090909,100.0,100.0,False,False,7,6,9.418181818181807,HAM
743,254.265624,245.0,10534.1405808,11593.0,100.0,100.0,False,False,7,6,9.265624000000003,HAM
744,255.703124,248.65555555555557,10597.6780808,11047.277777777777,100.0,100.0,False,False,7,6,7.047568444444437,HAM
